row__PRDLST_REPORT_NO,row__LCNS_NO,row__PRDLST_NM,row__BSSH_NM,row__PRDLST_DCNM,row__RAWMTRL_NM,
200206143692627,20020614369,(특판)제육볶음모둠도시락,롯데후레쉬델리카제3호 주식회사,즉석섭취식품,소스. 소스. 정제수. 돼지고기. 김치. 조림류. 소스. 분쇄가공육제품. 분쇄가공육제품. 오렌지. 자몽. 서류가공품. 소시지. 햄. 청포도. 양파. 콩나물. 기타 수산물가공품. 토마토열매. 양상추. 기타가공품. 알가열제품. 포도열매. 어묵. 고추장. 자연치즈. 적로메인상추잎. 소스. 소스. 콩기름(대두유). 대파. 고춧가루. 설탕. 마늘. 채종유(유채유 또는 카놀라유). 적양배추. 마요네즈. 소스. 혼합간장. 정제소금. 향미증진제. 천연향신료. 복합조미식품. 천연향신료,
200803602841165,20080360284,(특판)파이생지,홈플러스 주식회사,빵류,설탕. 혼합분유. 정제소금. 살균전란액. 밀가루. 정제수. 가공버터,
20150484014117,20150484014,(파더)FATHER,(주)카페리즈,커피,커피. 커피. 커피,
20030449009968,20030449009,(파스타입니다)K-로제파우더,(주)선제,복합조미식품,덱스트린. 고춧가루. 식품첨가물. 과.채가공품. 카레. 천연향신료. 천연향신료. 천연향신료. 식물성크림. 백설탕. 고춧가루. 기타가공품. 기타가공품. 복합조미식품. 전분. 복합조미식품. 설탕. 정제소금. 포도당. L-글루탐산나트륨. 천연향신료. 콩기름(대두유),
1985031100112760,19850311001,(파스타입니다)특제마라소스,태원식품산업(주),소스,정제수. 소스. 소스. 설탕. 사골농축액. 소스. 정제소금. 변성전분. L-글루탐산나트륨. 땅콩버터. 천연향신료. 식육추출가공품. 5-리보뉴클레오티드이나트륨. 천연향신료. 천연향신료. 파라옥시안식향산에틸,
201102571531067,20110257153,(파왔)김치용시즈닝,다솔푸드테크,복합조미식품,설탕. 복합조미식품. 고춧가루,
20100275218380,20100275218,(판)우유케익,(주)굿투베이크,빵류,가공유크림. 우유. 설탕. 정제수. 전란액. 밀가루. 혼합분유. 혼합제제. 콩기름(대두유). 물엿. 혼합제제. 혼합제제. 정제소금,
20100275218379,20100275218,(판)초코무스케익,(주)굿투베이크,빵류,우유. 설탕. 초콜릿. 가공유크림. 정제수. 전란액. 밀가루. 난황액. 콩기름(대두유). 코코아분말. 혼합제제,
20100275218378,20100275218,(판)티라미스케익,(주)굿투베이크,빵류,가공유크림. 설탕. 자연치즈. 정제수. 난황액. 전란액. 밀가루. 커피. 콩기름(대두유). 혼합제제. 코코아분말. 혼합제제,
2021039876736,20210398767,(팝업)돌스콘,나눔베이커리 협동조합,과자,계란. 생크림. 버터. 갈색설탕. 설탕. 혼합소금. 베이킹파우더. 코코아분말. 박력분. 준초콜릿,
2021039876742,20210398767,(팝업)딸기크럼블,나눔베이커리 협동조합,과자,혼합소금. 계란. 잼류. 베이킹파우더포뮬러. 아몬드분말. 설탕. 버터. 박력분,
2021039876746,20210398767,(팝업)르뱅 녹차쿠키,나눔베이커리 협동조합,과자,화이트초콜릿. 밀가루. 박력분. 고형차. 아몬드분말. 베이킹파우더포뮬러. 전분. 계란. 혼합소금. 갈색설탕. 땅콩버터. 버터,
2021039876745,20210398767,(팝업)르뱅 레드벨벳쿠키,나눔베이커리 협동조합,과자,땅콩버터. 버터. 코코아분말. 아몬드분말. 베이킹파우더포뮬러. 전분. 계란. 화이트초콜릿. 박력분. 밀가루. 혼합소금. 갈색설탕. 곡류가공품,
2021039876748,20210398767,(팝업)르뱅 코코아쿠키,나눔베이커리 협동조합,과자,밀가루. 박력분. 화이트초콜릿. 코코아분말. 아몬드분말. 베이킹파우더포뮬러. 전분. 계란. 혼합소금. 갈색설탕. 땅콩버터. 버터,
2021039876749,20210398767,(팝업)르뱅 플레인쿠키,나눔베이커리 협동조합,과자,땅콩 또는 견과류가공품. 초콜릿. 화이트초콜릿. 아몬드분말. 밀가루. 박력분. 베이킹파우더포뮬러. 전분. 계란. 혼합소금. 갈색설탕. 땅콩버터. 버터,
2021039876747,20210398767,(팝업)르뱅 황치즈쿠키,나눔베이커리 협동조합,과자,베이킹파우더포뮬러. 전분. 계란. 갈색설탕. 버터. 화이트초콜릿. 땅콩 또는 견과류가공품. 밀가루. 아몬드분말. 기타가공품. 박력분,
2021039876744,20210398767,(팝업)마카다미아 브라우니,나눔베이커리 협동조합,과자,초콜릿. 갈색설탕. 버터. 계란. 마카다미아. 밀가루. 설탕. 코코아분말. 베이킹파우더포뮬러,
2021039876741,20210398767,(팝업)브라우니,나눔베이커리 협동조합,과자,베이킹파우더포뮬러. 초콜릿. 코코아분말. 밀가루. 설탕. 갈색설탕. 계란. 버터,
2021039876743,20210398767,(팝업)블루베리크럼블,나눔베이커리 협동조합,과자,베이킹파우더포뮬러. 혼합소금. 계란. 잼류. 아몬드분말. 설탕. 버터. 박력분,
2021039876751,20210398767,(팝업)소보로 휘낭시에,나눔베이커리 협동조합,과자,혼합소금. 물엿. 설탕. 계란. 잼류. 버터. 박력분. 혼합제제. 아몬드분말,
2021039876752,20210398767,(팝업)솔티카라멜 휘낭시에,나눔베이커리 협동조합,과자,버터. 박력분. 아몬드분말. 혼합소금. 과자. 캔디류. 기타소금. 혼합제제. 물엿. 설탕. 계란,
2021039876754,20210398767,(팝업)스윗넛츠 휘낭시에,나눔베이커리 협동조합,과자,호두. 당류가공품. 버터. 박력분. 아몬드분말. 혼합제제. 혼합소금. 물엿. 설탕. 계란,
2021039876753,20210398767,(팝업)스윗마카다미아 휘낭시에,나눔베이커리 협동조합,과자,마카다미아. 당류가공품. 버터. 박력분. 아몬드분말. 혼합제제. 혼합소금. 물엿. 설탕. 계란,
2021039876738,20210398767,(팝업)초당옥수수 르뱅쿠키,나눔베이커리 협동조합,과자,치즈. 후추가루. 연유. 마요네즈. 양파. 옥수수. 혼합소금. 베이킹파우더포뮬러. 옥수수전분. 박력분. 중력분. 곡류가공품. 계란. 갈색설탕. 버터,
2021039876737,20210398767,(팝업)한라봉스콘,나눔베이커리 협동조합,과자,설탕. 박력분. 당절임. 과.채가공품. 생크림. 계란. 버터. 베이킹파우더. 혼합소금,
2021039876740,20210398767,(팝업)황치즈 버터바,나눔베이커리 협동조합,과자,물엿. 연유. 밀가루. 파마산치즈분말. 기타가공품. 혼합소금. 계란. 갈색설탕. 버터. 우유,
1985031100110080,19850311001,(포)간장딥핑소스,태원식품산업(주),소스,발효식초. 정제소금. 정제수. 설탕. 혼합간장,
201503686511087,20150368651,(포엠)파스타예요 라구소스,주식회사 세원프레쉬,소스,양파. 토마토다이스. 토마토페이스트. 정제수. 구아검. 천연향신료. 천연향신료. 식품첨가물혼합제제. 혼합제제. 천연향신료. 소스. 정제소금. 절임식품. 발효식초. 식품첨가물혼합제제. 마늘. 돼지고기. 설탕. 분쇄가공육제품. 소고기. 콩기름(대두유),
1985031100113590,19850311001,(포엠)파스타예요 마라파스타소스,태원식품산업(주),소스,천연향신료. 천연향신료. 5-리보뉴클레오티드이나트륨. 정제수. 콩기름(대두유). 설탕. 식용우지. 소스. 생강. 고춧가루. 식육추출가공품. 마늘. 소스. 혼합제제. 정제소금. 소스. 변성전분. L-글루탐산나트륨. 땅콩버터. 천연향신료. 주정. 회향. 혼합제제. 천연향신료. 파라옥시안식향산에틸,
199104450779032,19910445077,(포엠)파스타예요 봉골레소스,주식회사 동방푸드마스타,소스,소스. 복합조미식품. 마늘. 콩기름(대두유). 물엿. 정제수. 소스. 소스. 향료. 혼합제제. 주정. 변성전분. 식육추출가공품,
1985031100113670,19850311001,(포엠)파스타예요 필라프소스,태원식품산업(주),소스,타마린드검. 천연향신료. 카라멜색소 Ⅳ. 생강. L-글루탐산나트륨. 정제소금. 변성전분. 과.채가공품. 과.채가공품. 마늘. 양파. 혼합간장. 설탕. 향미유. 정제수. 소스,
1985031100114090,19850311001,(포엠)화이트투움바용분말,태원식품산업(주),복합조미식품,복합조미식품. 복합조미식품. 덱스트린. L-글루탐산나트륨. 복합조미식품. 천연향신료. 5-구아닐산이나트륨,
2012063129425,20120631294,(포장)참조기,영어조합법인 제주마을,기타 수산물가공품,참조기. 녹차추출물,
2017053310237,20170533102,(포항)자숙 문어,보성수산(천수과메기),기타 수산물가공품,문어,
2022061927187,20220619271,(풋/청)사과페이스트,주식회사 삼정,과.채가공품,사과페이스트,
20050342257862,20050342257,(풍미소)녹차롤케익,주식회사 케익드라마,빵류,가당연유. 혼합제제. 혼합제제. 당류가공품. 혼합제제. 고형차. 팽창제제. 혼합제제. 전란액. 식물성크림. 설탕. 밀가루. 난백액. 콩기름(대두유). 유함유가공품. 기타엿. 정제수. 쇼트닝. 고형차,
20050342257946,20050342257,(풍미소)레몬치즈파운드,주식회사 케익드라마,빵류,살균전란액. 마가린. 설탕. 밀가루. 땅콩 또는 견과류가공품. 과.채가공품. 복합조미식품. 웰가에스피. 과.채가공품. 혼합제제. 베이킹파우더,
20050342257925,20050342257,(풍미소)미니생크림트라이플,주식회사 케익드라마,빵류,혼합제제. 젤라틴. 베이킹파우더. 식물성크림. 설탕. 전란액. 가공유크림. 밀가루. 정제수. 마가린. 콩기름(대두유). 웰가에스피,
20050342257887,20050342257,(풍미소)생크림롤케이크,주식회사 케익드라마,빵류,가공유크림. 식물성크림. 전란액. 설탕. 자연치즈. 밀가루. 콩기름(대두유). 정제수. 기타엿. 난황액. 혼합제제. 혼합제제. 전분가공품. 베이킹파우더,
20050342257801,20050342257,(풍미소)생크림트라이플,주식회사 케익드라마,빵류,식물성크림. 전란액. 설탕. 정제수. 밀가루. 가공유크림. 마가린. 콩기름(대두유). 혼합제제. 우유. 젤라틴. 혼합제제. 베이킹파우더,
20050342257858,20050342257,(풍미소)생크림홀(1호),주식회사 케익드라마,빵류,탈지분유. 혼합제제. 가공연유. 콩기름(대두유). 마가린. 정제수. 밀가루. 식물성크림. 설탕. 가공유크림. 전란액. 물엿. 혼합제제. 베이킹파우더,
20050342257804,20050342257,(풍미소)생크림홀(2호),주식회사 케익드라마,빵류,식물성크림. 가공유크림. 설탕. 전란액. 콩기름(대두유). 마가린. 정제수. 밀가루. 베이킹파우더. 혼합제제. 물엿. 탈지분유. 혼합제제. 가공연유,
20050342257861,20050342257,(풍미소)초코롤케익,주식회사 케익드라마,빵류,기타엿. 식물성크림. 준초콜릿. 전란액. 설탕. 유함유가공품. 밀가루. 콩기름(대두유). 코코아분말. 우유. 혼합제제. 쇼트닝. 코코아분말. 탈지분유. 혼합제제. 팽창제제. 탄산수소나트륨. 혼합제제. 정제소금,
20050342257905,20050342257,(풍미소)초코무스1호케이크,주식회사 케익드라마,빵류,밀가루. 준초콜릿. 정제수. 기타가공품. 코코아분말. 마가린. 콩기름(대두유). 웰가에스피. 우유. 혼합제제. 혼합제제. 젤라틴. 식물성크림. 살균전란액. 기타코코아가공품. 설탕. 유함유가공품,
20050342257932,20050342257,(풍미소)초코트라이플,주식회사 케익드라마,빵류,밀가루. 설탕. 기타가공품. 살균전란액. 식물성크림. 젤라틴. 정제소금. 탄산수소나트륨. 혼합제제. 웰가에스피. 초콜릿. 코코아분말. 콩기름(대두유). 마가린. 우유. 당류가공품. 초콜릿. 정제수,
20050342257945,20050342257,(풍미소)초코파운드,주식회사 케익드라마,빵류,살균전란액. 설탕. 마가린. 밀가루. 코코아분말. 웰가에스피. 베이킹파우더. 당류가공품. 혼합제제. 마가린. 콩기름(대두유). 정제수. 탄산수소나트륨,
20050342257802,20050342257,(풍미소)티라미슈,주식회사 케익드라마,빵류,베이킹파우더. 혼합제제. 커피. 젤라틴. 혼합제제. 기타가공품. 당류가공품. 콩기름(대두유). 마가린. 치즈. 우유. 난황액. 치즈. 전란액. 식물성크림. 설탕. 정제수. 밀가루. 가공유크림,
20050342257921,20050342257,(풍미소)화이트시트,주식회사 케익드라마,빵류,전란액. 설탕. 밀가루. 마가린. 콩기름(대두유). 웰가에스피. 정제수. 팽창제제,
20130320566464,20130320566,(플랫치노)(양각)커피믹스 초코픽,주식회사 카카오파크,당류가공품,치자황색소. 치자청색소. 유화제. 스피룰리나색소. 당류가공품,
2008037241769,20080372417,(하)모듬감자,(주)청우푸드,서류가공품,서류가공품. 서류가공품. 서류가공품. 서류가공품. 서류가공품. 서류가공품. 서류가공품,
199104430242181,19910443024,(하림)소고기맛베이스M2,(주)삼아벤처,복합조미식품,덱스트린. 소스. 산분해간장. 정제소금. 포도당. 효모추출물. 향미유. 기타가공품. 밀가루. 식품첨가물. 5-리보뉴클레오티드이나트륨,
20210336219259,20210336219,(하프커피)익스프레스 그린티 파우더,주식회사 컵풀,당류가공품,차카테킨. 녹차어린잎. 덱스트린. 설탕. 녹차가루,
20210336219256,20210336219,(하프커피)익스프레스 바닐라 파우더,주식회사 컵풀,당류가공품,혼합제제. 혼합제제. 말토덱스트린혼합제제. 기타가공품. 정제소금. 분말유크림. 탈지분유분말. 설탕,
20210336219258,20210336219,(하프커피)익스프레스 복숭아 아이스티 파우더,주식회사 컵풀,당류가공품,효소처리스테비아. 혼합제제. 캬라멜색소. 이산화규소. 홍차추출분말. 구연산. 설탕,
20210336219257,20210336219,(하프커피)익스프레스 초코 파우더,주식회사 컵풀,기타 코코아가공품,초콜릿향분말. 설탕. 코코아분말. 결정과당. 덱스트린. 정제소금. 구아검,
2021059648136,20210596481,(한)간장게장,블루오션영어조합법인,기타 수산물가공품,꽃게. 간장소스,
2021059648137,20210596481,(한)양념게장,블루오션영어조합법인,기타 수산물가공품,꽃게. 소스,
20040182486925,20040182486,(한화)앙금백설기케익,(주)떡파는 사람들,떡류,식품첨가물혼합제제. 당류가공품. 식물성크림. 천일염. 기타가공품. 기타가공품. 설탕. 멥쌀. 조림류. 우유. 잼. 식품첨가물혼합제제,
20040182486924,20040182486,(한화)앙금플라워 포슬2단 찜케익,(주)떡파는 사람들,떡류,기타가공품. 식품첨가물혼합제제. 식품첨가물혼합제제. 식품첨가물혼합제제. 당류가공품. 레몬. 식품첨가물혼합제제. 난백액. 조림류. 식물성크림. 검정깨분말. 우유. 물엿. 건포도,
2017053312129,20170533121,(할복)손질오징어,양포어장,기타 수산물가공품,오징어,
20160364601127,20160364601,(핫도그),(주)명품푸드,빵류,소시지. 곡류가공품. 정제수. 콩기름(대두유). 밀가루. 설탕. 난백분. 전지분유. 식품첨가물혼합제제,
2020028026432,20200280264,(해동)꽁치,(주)어성,기타 수산물가공품,꽁치,
2000018100418,20000181004,(해뜨락 부산어묵) 맛자랑,새부산식품,어묵,삭카린나트륨. 포리인산에이-500. 글리신. 소르빈산칼륨. 디키실로스. 글루코노-δ-락톤. 핵산IG. 파. 당근. 대두기름. 소금. 밀가루. 연육,
2000018100419,20000181004,(해뜨락 부산어묵) 신선,새부산식품,어묵,연육. 당근. 대두기름. 소금. 밀가루. 삭카린나트륨. 포리인산에이-500. 글리신. 소르빈산칼륨. 디키실로스. 글루코노-δ-락톤. 핵산IG. 파,
20030199199357,20030199199,(해외)간장치킨분말,주식회사 디딤이앤에프,복합조미식품,설탕. L-글루탐산나트륨제제. 복합조미식품,
20030199199354,20030199199,(해외)멕시칸칠리시즈닝,주식회사 디딤이앤에프,복합조미식품,복합조미식품. 식품첨가물혼합제제. 복합조미식품,
20030199199355,20030199199,(해외)버터갈릭시즈닝,주식회사 디딤이앤에프,복합조미식품,기타가공품. 향신료조제품. 복합조미식품. 복합조미식품,
20030199199263,20030199199,(해외)양념우삼겹,주식회사 디딤이앤에프,식육함유가공품,혼합간장. 천연향신료. 카라멜색소 I. 소스. L-글루탐산나트륨. 백설탕. 과.채가공품. 과.채가공품. 정제수. 소고기,
20030199199198,20030199199,(해외)오렌지크림새우분말,주식회사 디딤이앤에프,복합조미식품,음료베이스. 당류가공품. 설탕. 음료베이스,
20030199199246,20030199199,(해외)유린기소스,주식회사 디딤이앤에프,소스,천연향신료. 대파. 백설탕. 정제수. 양조간장. 발효식초. 소스,
20030199199460,20030199199,(해외)잔치국수용분말,주식회사 디딤이앤에프,복합조미식품,복합조미식품. 복합조미식품. 후추가루. 가공소금,
20030199199353,20030199199,(해외)중식우동소스,주식회사 디딤이앤에프,소스,소스. 정제수. 정제소금. L-글루탐산나트륨제제. 참기름. 복합조미식품. 설탕. 천연향신료,
20030199199356,20030199199,(해외)치즈맛시즈닝,주식회사 디딤이앤에프,복합조미식품,복합조미식품. 포도당. 기타가공품,
20030199199459,20030199199,(해외)치킨파우더,주식회사 디딤이앤에프,곡류가공품,전분가공품. 면류첨가알칼리제. 곡류가공품,
20030199199359,20030199199,(해외)핫도그믹스파우더,주식회사 디딤이앤에프,곡류가공품,곡류가공품. 곡류가공품,
20030199199231,20030199199,(해외용)고체형 짜장소스,주식회사 디딤이앤에프,소스,혼합장. L-글루탐산나트륨제제. 백설탕. 정제수. 콩기름(대두유). 복합조미식품. 가공소금,
199703111001984,19970311100,(해원)떡볶이소스,주식회사조흥,소스,토마토케첩. 마늘. 소스. 정제수. 물엿. 고추장. 설탕. 기타과당. 고춧가루. 혼합간장. 복합조미식품. 과.채가공품. 파라옥시안식향산에틸. 비타민B1라우릴황산염. 파프리카추출색소. 잔탄검. 고춧가루. 변성전분. L-글루탐산나트륨,
199703111001985,19970311100,(해원)로제떡볶이소스,주식회사조흥,소스,카레. 기타가공품. 고춧가루. 설탕. 가공유크림. 정제수. 우유. 식물성크림. 정제소금. 비타민B1라우릴황산염. 변성전분. L-글루탐산나트륨,
198503110019211,19850311001,(핵가족)해물찜분말,태원식품산업(주),복합조미식품,고춧가루. 복합조미식품. 설탕. 찹쌀분말. 복합조미식품. L-글루탐산나트륨. 대두분. 복합조미식품. 기타가공품. 건마늘분말. 후추가루. 건생강분말. 파프리카추출색소. 아스파탐,
1985031100114460,19850311001,(헝그리부처)맥앤치즈소스,태원식품산업(주),소스,시클로덱스트린. 우유. 정제수. 가공유크림. 가공치즈. 가공버터. 밀가루. 변성전분. 정제소금. 복합조미식품. 파라옥시안식향산에틸. 잔탄검. 고춧가루. 천연향신료. 자당지방산에스테르. 가공치즈. 향신료조제품,
1985031100114460,19850311001,(헝그리부처)발사믹글레이즈,태원식품산업(주),소스,카라멜색소 Ⅳ. 구연산(무수). 정제수. 설탕. 발효식초,
1985031100114450,19850311001,(헝그리부처)살사로하,태원식품산업(주),소스,과.채가공품. 소스. 양파. 마늘. 혼합올리브유. 정제수. 소스. 정제소금. 주정. 기타가공품,
1985031100114450,19850311001,(헝그리부처)시즈닝,태원식품산업(주),복합조미식품,건마늘분말. 가공소금. 정제소금. 천연향신료. 천연향신료. 고춧가루. 건양파분말. 파프리카추출색소. 콩기름(대두유). 과.채가공품. 옥수수전분. 백설탕,
1985031100114460,19850311001,(헝그리부처)치킨파우더,태원식품산업(주),곡류가공품,천연향신료. 천연향신료. 복합조미식품. 천연향신료. 천연향신료. 건마늘분말. 백설탕. L-글루탐산나트륨. 정제소금. 전분. 밀가루,
1985031100114450,19850311001,(헝그리부처)클래식소스,태원식품산업(주),소스,파프리카추출색소. 파라옥시안식향산에틸. 잔탄검. 향신료조제품. 정제소금. 주정. 변성전분. 소스. 발효식초. 향신료조제품. 양파. 설탕. 절임식품. 정제수. 토마토케첩. 마요네즈,
202106261752,20210626175,(호두마을) 호두파이 비스킷,펜타브라더,빵류,박력분. 가공버터. 당류가공품. 강력분. 살균전란액. 땅콩 또는 견과류가공품,
202106261753,20210626175,(호두마을) 호두파이 필링,펜타브라더,빵류,살균전란액. 물엿. 백설탕. 기타설탕. 살균우유. 계피가루,
200603470302255,20060347030,(호호)짬뽕소스,(주)소스텍,소스,마늘. 식육추출가공품. 효모추출물. 소스. 기타가공품. 향미유. 바지락엑기스. 향미유. 5-리보뉴클레오티드이나트륨. 후추가루. 올레오레진캪시컴. 파프리카추출색소. 오징어. 정제수. 양파. 오징어추출페이스트. 정제소금. L-글루탐산나트륨. 양배추. 고춧가루,
2013023351993,20130233519,(호호_뉴) 짬뽕파우더,햇잎푸드주식회사,복합조미식품,고춧가루. 복합조미식품. 전분. L-글루탐산나트륨. 복합조미식품. 설탕. 가공소금. 복합조미식품. 복합조미식품. 5-리보뉴클레오티드이나트륨. 식품첨가물혼합제제. 천연향신료. 식품첨가물,
200404490103851,20040449010,(홀)꿀 고구마 생크림 케이크,주식회사신세계푸드천안공장,빵류,정제소금. 전분. 서류가공품. 가공유크림. 설탕. 전란액. 가공버터. 밀가루. 치즈. 사양벌꿀. 당류가공품. 화이트초콜릿. 마가린. 쇼트닝. 난황액. 물엿. 우유. 정제수. 식품첨가물혼합제제. 팽창제제,
200203364252499,20020336425,(홀)마스카포네 티라미수,(주)신세계푸드오산공장,빵류,빵류. 정제수. 자연치즈. 설탕. 우유. 난황액. 커피. 리큐르. 초콜릿. 코코아분말. 젤라틴. 준초콜릿. 가공유크림,
200404490102877,20040449010,(홀)블루베리 쿠키 치즈케이크,주식회사신세계푸드천안공장,빵류,가공유크림. 전란액. 자연치즈. 과자. 가공버터. 설탕. 당절임. 사양벌꿀. 리큐르. 당류가공품. 초콜릿. 밀크초콜릿. 준초콜릿. 당류가공품,
200404490103849,20040449010,(홀)초콜릿 부쉬드 노엘,주식회사신세계푸드천안공장,빵류,가공유크림. 전란액. 설탕. 밀가루. 밀크초콜릿. 초콜릿. 자연치즈. 자연치즈. 물엿. 콩기름(대두유). 우유. 코코아분말. 정제수. 가공버터. 식품첨가물혼합제제. 준초콜릿. 당류가공품. 리큐르. 사양벌꿀. 커피. 리큐르. 당류가공품,
200404490103729,20040449010,(홀)티라미수 부쉬 드 노엘,주식회사신세계푸드천안공장,빵류,가공유크림. 전란액. 설탕. 밀가루. 초콜릿. 밀크초콜릿. 리큐르. 기타코코아가공품. 기타코코아가공품. 커피. 사양벌꿀. 리큐르. 당류가공품. 식품첨가물혼합제제. 가공버터. 정제수. 코코아분말. 콩기름(대두유). 우유. 물엿. 자연치즈. 자연치즈,
19850433015376,19850433015,(홈)단팥빵냉동생지,서울식품공업(주),빵류,팥앙금. 밀가루. 제재염. 조제버터. 효모. 백설탕. 계란. 탈지분유,
19850433015400,19850433015,(홈)시나몬롤냉동생지,서울식품공업(주),빵류,밀가루. 효모. 백설탕. 조제버터. 정제염. 계란. 마가린. 건포도. 시나몬크림. 활성화글루텐. 에스키모-500,
19850433015425,19850433015,(홈)앙금도너츠냉동생지,서울식품공업(주),빵류,밀가루. 계란. 팥앙금. 백설탕. 효모,
19850433015379,19850433015,(홈)야채빵냉동생지,서울식품공업(주),빵류,밀가루. 효모. 백설탕. 에스키모500. 조제버터. 제재염. 계란. 야채,
19850433015377,19850433015,(홈)완두앙금빵냉동생지,서울식품공업(주),빵류,밀가루. 탈지분유. 조제버터. 제재염. 계란. 완두앙금. 효모. 백설탕,
19850433015429,19850433015,(홈)찹쌀꽈배기냉동생지,서울식품공업(주),빵류,계란. 백설탕. 찹쌀. 밀가루. 효모,
19850433015428,19850433015,(홈)찹쌀도너츠냉동생지,서울식품공업(주),빵류,밀가루. 찹쌀. 조제버터. 백설탕. 물엿,
19850433015426,19850433015,(홈)카레고로께냉동생지,서울식품공업(주),빵류,밀가루. 백설탕. 카레. 계란. 효모,
19850433015378,19850433015,(홈)크림빵냉동생지,서울식품공업(주),빵류,밀가루. 효모. 백설탕. 탈지분유. 조재버터. 제재염. 계란. 카스타드크림-비. 에스키모500,
19850433015380,19850433015,(홈)팔미어냉동생지,서울식품공업(주),빵류,마가린. 계란. 밀가루. 탈지분유. 백설탕. 조제버터. 제재염,
19850433015427,19850433015,(홈)피자고로께냉동생지,서울식품공업(주),빵류,밀가루. 백설탕. 조제버터. 피자내용물. 효모,
20020612459245,20020612459,(홍삼)양갱,거제사슴영농조합법인,캔디류,홍삼향. 천일염. 홍삼농축액. 분말한천(고시형). 지황농축액. 팥앙금. 설탕. 정제수. 프락토올리고당,
20210376671300,20210376671,(효은옥)거제돌미역국,주식회사 혜윰에프엔비 빙고푸드,즉석조리식품,정제수. 건미역. 들기름. 사골엑기스. 육수베이스. 들깨가루. 간마늘. 혼합제제. 쌀가루. 가공소금,
20210376671399,20210376671,(효은옥)곱창전골,주식회사 혜윰에프엔비 빙고푸드,즉석조리식품,소위. 소스. 소곱창. 정제수. 대파. 배추우거지. 쌀가루,
20210376671404,20210376671,(효은옥)사골곰탕,주식회사 혜윰에프엔비 빙고푸드,즉석조리식품,육수베이스. 식육추출가공품. 기타가공품. 정제수. 소고기. 식육추출가공품,
20110275139572,20110275139,(휴면반죽)더블 초코칩 꾸덕 쿠키,구스F&B(주) 3공장,빵류,버터. 밀가루. 기타설탕. 초콜릿. 밀크초콜릿. 밀가루. 전란액. 설탕. 기타코코아가공품. 정제소금. 기타가공품. 식품첨가물. 팽창제제,
20110275139571,20110275139,(휴면반죽)초코칩 월넛 꾸덕 쿠키,구스F&B(주) 3공장,빵류,밀가루. 초콜릿. 버터. 기타설탕. 호두. 전란액. 설탕. 물엿. 기타가공품. 콩기름(대두유). 정제소금. 식품첨가물. 팽창제제,
2008021915930,20080219159,(흑임자)송편,땡큐푸드,떡류,멥쌀. 모시잎. 검정깨(흑임자). 백설탕. 천일염. 식용색소녹색제3호,
198503110019244,19850311001,(흥성)토마토소스,태원식품산업(주),소스,과채주스. 양파. 과채가공품. 설탕. 셀러리. 토마토케첩. 토마토페이스트. 홍고추. 정제소금. 콩기름(대두유). 가공버터. 마늘. 소스. 식품첨가물혼합제제. 정제수. 천연향신료. 천연향신료. 파프리카추출색소. 천연향신료. 천연향신료. 복합조미식품. 잔탄검. L-글루탐산나트륨,
20100275218280,20100275218,(희소당)스플레치즈케익,(주)굿투베이크,빵류,정제소금. 혼합제제. 물엿. 과채주스. 콩기름(대두유). 정제수. 전분. 당류가공품. 난황액. 밀가루. 당류가공품. 설탕. 전란액. 가공유크림. 자연치즈. 베이킹파우더,
1997037204438,19970372044,(흰)미니빙수떡,(주)신영푸드,떡류,찹쌀. 설탕. 맥아물엿. 찰옥수수전분. 에스텔. D-소르비톨액. 소금. 글리세린지방산에스테르. 밀가루,
1997037204439,19970372044,(흰)미니찹쌀떡,(주)신영푸드,떡류,찰옥수수전분. 떡용에스텔. D-소르비톨액. 소금. 옥수수전분. 모노구리. 포도당. 찹쌀. 설탕. 맥아물엿,
19980308080265,19980308080,#NAME?,한미사이언스(주),가공두유,정제소금. 정제수. 탄산칼슘. 원액두유. 갈색설탕. 쌀눈. 들깨추출유. 미강유(현미유). 현미,
2000062203772,20000622037,+1도  생강청,경남생약농업협동조합,액상차,생강. 설탕,
200804930741067,20080493074,+350 힐박스(닭갈비),농업회사법인 주식회사 한우물,즉석조리식품,포장육. 쌀. 정제수. 즉석섭취식품. 소스. 대파. 양배추. 당근. 고구마. 채종유(유채유 또는 카놀라유). 피망. 파프리카. 양파. 알가열제품. 설탕. 복합조미식품. 기타가공품. L-글루탐산나트륨. 천연향신료. 당근. 소스. 마늘. 소스. 변성전분. 소스. 향미유. 정제소금. 복합조미식품. 향미유. 복합조미식품,
200804930741068,20080493074,+350 힐박스(큐브스테이크),농업회사법인 주식회사 한우물,즉석조리식품,과.채가공품. 올리브유. 과.채가공품류. 옥수수기름(옥배유). 피망. 파프리카. 그린콩꼬투리. 대파. 새송이버섯. 포장육. 소스. 양파. 김치. 정제수. 쌀. 알가열제품. 복합조미식품. 기타가공품. 복합조미식품. 정제소금. 복합조미식품. 변성전분. 설탕,
2019049821028,20190498210,+슈퍼레드크릴오일 1000,(주)한풍네이처팜,어유,남극크릴오일. 젤라틴,
2003044504260,20030445042,#NAME?,(주)웰팜,액상차,동충하초추출물. 올리브허브믹스. 토마토추출물분말. 비타민 C. 비타민 B1염산염. 비타민 B2. 비타민 B6 염산염. L형발효유기산칼슘. 카라기난. 잔탄검. 배농축액. 모과농축액,
