row__PRDLST_REPORT_NO,row__PRDLST_NM,row__BAR_CD,row__PRDLST_DCNM,row__BSSH_NM,row__INDUTY_NM
2008036039519,홍삼캔디,8809194583106,캔디류,쌀로만제과,식품제조가공업
2013036016610,간장깻잎(간장절임깻잎),8809385395228,절임식품,(주)더안코리아,식품제조가공업
200004410437,30초의 향기 우롱차,8801121602188,커피,매일유업(주)영동공장,식품제조가공업
1993046102223,연세두유 고칼슘,8801753001113,가공두유,연세대학교 연세유업,식품제조가공업
19690086003173,망고껌(수출용),8801062213178,추잉껌,롯데웰푸드(주),식품제조가공업
1996038911015,해물탕,8809009575717,기타 수산물가공품,제일수산,식품제조가공업
200804351691,이마트콘앤스위트,8809261530323,시리얼류,(주)씨알푸드,식품제조가공업
2011061204747,두레블루베리액,8809345888838,액상차,영농조합법인 푸른초장,식품제조가공업
2012018844060,닭고기윙,8809377550314,포장육,(주)우보식품,식육포장처리업
1995036206619,날콩가루,8803612000251,두류가공품,전원식품,식품제조가공업
201303063221,뽕잎환,8809415340020,기타가공품,동인농장,식품제조가공업
201101141672,오징어불고기,8809322510233,기타 수산물가공품,(주)산무리,식품제조가공업
201203552954,영양 MIX믹스 선식,8809366750060,즉석섭취식품,(주)맘메이크,식품제조가공업
200003702017,고기손만두,8808198100036,만두,농업회사법인(유)굿푸드,식품제조가공업
1980029400348,부산어묵,8804949000006,어묵,(주)사계절식품,식품제조가공업
2010062770721,감귤쿠키초코볼,8809240900048,초콜릿가공품,(주)푸른제주,식품제조가공업
199604592733,대천재래김,8805724260028,조미김,동이김,식품제조가공업
19890445014180,주도독,8802774002028,고형차,태웅식품(주),식품제조가공업
1993047202730,맛김치,8801316121890,김치,농업회사법인 주식회사 한울,식품제조가공업
1996018809256,모닝케어 레이디,8806011415725,혼합음료,동아제약(주)달성공장,식품제조가공업
19780614009338,드림카카오에어,8801062628353,초콜릿,롯데웰푸드(주),식품제조가공업
19810308046109,썬업리치그레이프,8801121510049,과.채주스,매일유업(주)평택공장,식품제조가공업
2012030800169,명품갈비탕,8809373650049,즉석조리식품,(주)타스테코,식품제조가공업
200403604951,유황먹여키운오리로스,8809309820447,포장육,주식회사 청산식품,식육포장처리업
200703422403,소프트육포(치즈맛),8802456529119,식육함유가공품,(주)홍선,식품제조가공업
201105270467,우리쌀냉식혜,8809297310029,혼합음료,(주)새암푸드먼트,식품제조가공업
200506210032,감잎차,8809413380202,침출차,연우제다,식품제조가공업
2009036229816,밥사랑 해물,8809267483203,즉석섭취식품,(주)시우드,식품제조가공업
1990036206651,명의한차(자판기용),8801871000029,고형차,동일에프앤티(주),식품제조가공업
201005604501,아람드리포도,8809087727211,과.채음료,농업회사법인아람농장(주),식품제조가공업
2007016845268,호호아바이순대,8809407960298,즉석조리식품,(주)성빈식품,식품제조가공업
19910355148131,송학국수,8803560050186,건면,(주)송학식품(제1공장),식품제조가공업
2010015622884,하이밸런스36곡,8809374431586,곡류가공품,주식회사 바비조아,식품제조가공업
1972012500151,육포,8801066030213,건조저장육류,(주)사조대림,축산물가공업-식육가공업
200402750472,에티켓(레몬향),8807176030037,캔디류,(주)고궁,식품제조가공업
19870190051343,백설잡채군만두,8801007067094,만두,씨제이제일제당(주),식품제조가공업
197102750032179,나눠먹는 둥실둥실케익,8801016355465,빵류,(주)샤니,식품제조가공업
2007018820555,행복찬미 물미역무침,8809357771562,절임식품,농업회사법인 주식회사 초록들,식품제조가공업
20090262045108,화끈닭근위구이,8809331506869,양념육,주식회사 아워홈,축산물가공업-식육가공업
19710275003532,팡찌니고기만두,8801016316381,빵류,(주)샤니,식품제조가공업
200205388354,버터오징어,8809081250005,조미건어포,홍익식품,식품제조가공업
20060370077159,초코칩머핀,8809199060954,빵류,(주)아밀,식품제조가공업
1993046102238,연세맛있는두유 秀(수),8801753001472,가공두유,연세대학교 연세유업,식품제조가공업
2010049904742,순창궁햅쌀고추장,8801075010039,고추장,사조산업(주) 순창공장,식품제조가공업
2003044504217,석류,8809135302032,농축과.채즙(또는 과.채분),(주)웰팜,식품제조가공업
19870157001108,가나 쵸코 아몬드,8806371305155,가공유,(주)푸르밀,축산물가공업-유가공업
1993051503617,자연산 블루베리 잉어즙,8809343921308,추출가공식품,주식회사 보생,식품제조가공업
2008061425997,땅콩차,8801746110075,고형차,(주)희창유업 제2공장,식품제조가공업
19690086003498,롯데56%드림카카오,8801062271832,초콜릿,롯데웰푸드(주),식품제조가공업
2002040210223,곤드레로(비비고 홍),8809106040109,절임식품,농업회사법인 산채만 주식회사,식품제조가공업
200302620357,맛나는카레돈까스,8809347800470,분쇄가공육제품,농업회사법인 꿀맛나는세상 주식회사,축산물가공업-식육가공업
1992039605278,영월벌꿀고추장,8801661300315,혼합장,영월농협가공사업소,식품제조가공업
20030294318224,먹는 해양심층수로 담근 맛김치,8803601850256,김치,(주)한성식품,식품제조가공업
1991045804731,고기전용쌈장,8801007053196,혼합장,씨제이제일제당(주),식품제조가공업
201205604811,더치보르딘,8809378590609,커피,주식회사 보르딘에프엔비(F&B),식품제조가공업
2006034704191,티젠 민들레차,8809071540215,침출차,주식회사 티젠,식품제조가공업
201301880802,우엉차,8809403390044,침출차,농업회사법인 맑을청웰빙 주식회사,식품제조가공업
201301880802,참 우엉차,8809403390044,침출차,농업회사법인 맑을청웰빙 주식회사,식품제조가공업
2011038642418,치즈오징어,8809345920095,조미건어포,(주)바다동네사람들,식품제조가공업
20050372004138,올리브유 재래 구이김,8809069966027,조미김,(주)에이뷰,식품제조가공업
200403683652,참기름,8809120050023,참기름,참식품,식품제조가공업
1980052000738,로즈도넛,8802184000171,빵류,주식회사 로즈베이커리,식품제조가공업
20070358224243,디톡쥬스,8809148009614,기타가공품,코스맥스엔비티(주),식품제조가공업
19950129282387,고급생면용,887320000008,밀가루,사조동아원(주) 부산공장,식품제조가공업
2004049221868,통닭,8809140107059,포장육,(주)코리아더커드,식육포장처리업
1986035805922,샘표 국시장국 가쓰오국물,8801005941129,소스,샘표식품(주) 이천공장,식품제조가공업
201205250297,비파생기나골드,8809366660048,액상차,(주)비파생기나,식품제조가공업
198502620046,생큐풍부한커피우유,8801104221528,가공유,(주)빙그레 광주공장,축산물가공업-유가공업
1985049901140,청정원햇살담은양조간장,8801052446493,양조간장,대상(주),식품제조가공업
2002046408834,백설 소불고기 양념,8801007247120,소스,씨제이제일제당(주),식품제조가공업
200102620066,호야참숯날개바베큐,8809321270039,양념육,(주)정미푸드,축산물가공업-식육가공업
200805180893,햇고을고춧가루,8809388650058,고춧가루,하나영농조합법인,식품제조가공업
2010044200237,웰빙고추양념장,8809281240639,소스,(주)한국뉴트리,식품제조가공업
2004035518111,김정화청국장 된장,8809254480109,된장,김정화청국장,식품제조가공업
200304582434,신대정김밥단무지,8809295360057,절임식품,신대정식품,식품제조가공업
199903950856,밀원우리밀찐빵,8809161200937,빵류,농업회사법인 밀원본가안흥찐빵 주식회사,식품제조가공업
1999037223138,복분자,8809028405161,액상차,(주)파낙스코리아,식품제조가공업
201102620478,레몬로인커틀렛,8809359580155,분쇄가공육제품,(주)육화원 에프앤디,축산물가공업-식육가공업
201104641742,연산대추쌀빵,8809337920034,과자,(주)가이아,식품제조가공업
2001047323473,블루베리플러스,8809155610803,과.채음료,우솔팜 영농조합법인,식품제조가공업
19760342001134,감자깡,8801043101646,과자,(주)농심,식품제조가공업
201204020552,산골황태메주된장,8809386470061,한식된장,제이나인바이오 영농조합법인 2공장,식품제조가공업
19780614009286,드림카카오 56%,8801062270118,초콜릿,롯데웰푸드(주),식품제조가공업
2008062410841,미역튀각,8809277339965,기타가공품,주식회사 하늘바이오 농업회사법인,식품제조가공업
201302621657,미니족,8809354270037,양념육,(주)참누리푸드시스템,축산물가공업-식육가공업
1999014428668,고추잔치,8803122000499,어묵,주식회사 늘푸른바다,식품제조가공업
199704431195,새콤달콤 포도,8801111432429,캔디류,(주)크라운제과진천공장,식품제조가공업
2008039500789,간장꽃게장,8809099554065,절임식품,주식회사 청아굿푸드,식품제조가공업
1986037002250,초이스엘 호두양갱,8809274156039,캔디류,삼성식품,식품제조가공업
20070358224257,웰빙 오메가3(전량수출용),8809148009690,기타가공품,코스맥스엔비티(주),식품제조가공업
1999036439357,한국 후레쉬 키위,8801402880168,과.채음료,(주)한국에프앤티,식품제조가공업
1996024206752,하비스트,8801062142316,과자,롯데웰푸드(주),식품제조가공업
198705330032,진미오징어,8801308321314,조미건어포,정화식품(주),식품제조가공업
200404630181,천수만 전통생강한과,8809398650024,과자,천수만전통생강한과,식품제조가공업
20130528041114,비빔참치김치,8809047013064,즉석섭취식품,(주)현대푸드시스템,식품제조가공업
201204815002,천연담아다시마가루,8809421020060,기타 수산물가공품,(유)천연담아,식품제조가공업
201204815002,천연담아다시마가루,8809421020060,기타 수산물가공품,(유)천연담아,식품제조가공업
19750202004159,카누 마일드 로스트 스위트 아메리카노,8801037050998,커피,동서식품(주),식품제조가공업
201304590945,한산모시김,8809395190172,조미김,(주)화란수,식품제조가공업
19890461032891,바나나라떼파우다,8809355710068,기타가공품,(주)한미에프쓰리,식품제조가공업
200401890023,등심바베큐,8809021759001,햄,(주)이푸드,축산물가공업-식육가공업
200706274255,참조기,8809416010137,기타 수산물가공품,제주일품수산,식품제조가공업
200503684891,참치김치(매운맛)삼각김밥,8809186334341,즉석섭취식품,(주)두영푸드시스템,식품제조가공업
19980476002475,하림자연실록닭가슴살,8801492359766,프레스햄,(주)하림,축산물가공업-식육가공업
1995061107323,맑은매실,8803636550145,과.채음료,동밀양농협가공사업소,식품제조가공업
2012049403519,웅진더블유피에이치(WPH)골드,8809364340607,기타가공품,(주)한풍네이처팜 제2공장,식품제조가공업
19840355007172,동의참식,8803493472291,즉석섭취식품,가나다식품산업사,식품제조가공업
19950464070154,발효보리건빵,8803718101531,과자,주식회사 신흥제과,식품제조가공업
201205411761,삼산이수 천마골드진액,8809375858801,액상차,(주)삼산이수,식품제조가공업
19980449002414,썬키스트 훼미리 과일발효초 석류,8801105912197,과.채음료,해태에이치티비주식회사,식품제조가공업
2000051603045,올리브고추,8809182090814,조미김,주식회사자연가농업회사법인,식품제조가공업
2010015622860,클로렐라수수,8809374430800,곡류가공품,주식회사 바비조아,식품제조가공업
2004060452320,굴분말,8809368780164,기타 수산물가공품,빅마마씨푸드(Bigmama sea-food),식품제조가공업
2006014431311,갈치 절단,8809411419812,기타 수산물가공품,태흥수산,식품제조가공업
2003048412011,청정원맥아물엿,8801052451039,물엿,대상주식회사,식품제조가공업
201306210361,감잎차,8805167008393,침출차,농업회사법인 쌍계명차 주식회사 제2공장,식품제조가공업
2004014412272,오징어(채),8809358260034,기타 수산물가공품,해주씨푸드 주식회사,식품제조가공업
201101570182,돼지양념갈비,8809411051111,양념육,주식회사 우보식품,축산물가공업-식육가공업
197102750031782,달콤한꿀페스트리,8801016347705,빵류,(주)샤니,식품제조가공업
1983061400332,천하장사,8801077243404,어육소시지,(주)진주햄,식품제조가공업
1994044003088,홍삼음료,8803368101158,인삼.홍삼음료,(주)퓨럽,식품제조가공업
19910344021108,미닛메이드 프리미엄 매실 플러스 원제 제1부,8801094442606,혼합제제,한국코카콜라유한회사,식품첨가물제조업
2005062300518,바나바차,8804681351404,침출차,허브앤티,식품제조가공업
1994036220611,냉면,8801364200967,숙면,삼오식품(주),식품제조가공업
200404480023,조아유플레인요구르트,8809408051070,농후발효유,(주)유담,축산물가공업-유가공업
1998047600265,스모크불고기,8801492630858,혼합소시지,(주)하림,축산물가공업-식육가공업
2010055815865,루왁골드카페S-200,8809238511195,커피,(주)루왁코리아,식품제조가공업
199603781582,명란젓,8809387002414,젓갈,참맛촌,식품제조가공업
19740433002106,홍삼캔디,8809319810773,캔디류,이화제과,식품제조가공업
201206080088,대추골드,8809385785029,혼합음료,(주)한보메디팜,식품제조가공업
2006024237628,뽀또밀크바닐라,8801111114363,과자,(주)크라운제과,식품제조가공업
2013050117357,볶음탕용,8809385943658,포장육,(주)참프레,식육포장처리업
1996037815868,웰빙낙지,8809387001998,양념젓갈,참맛촌,식품제조가공업
2002037215379,유기농 옥수수차,8809083871277,침출차,(주)제이앤푸드,식품제조가공업
200203950935,옛날전통 그대로 안흥 할매 단호박쌀찐빵,8809005460138,빵류,안흥식품,식품제조가공업
200204610735606,스파게티 비프소스,8809118814934,소스,(주)동원홈푸드,식품제조가공업
1994044900578,자일리톨카즈민트마일드,8801019408892,추잉껌,해태제과식품(주)천안2공장,식품제조가공업
19920624042291,홈플러스 쿨 파인향,8807096073213,탄산음료,(주)상일,식품제조가공업
201306143023,들깨가루,8809392430622,기타가공품,삼양푸드주식회사,식품제조가공업
199704950861,매일유과,8801224220180,캔디류,매일제과산업(주),식품제조가공업
1997031009864,종합캔디,8801649110509,캔디류,한양제과주식회사,식품제조가공업
1997031009864,종합캔디,8801649110509,캔디류,한양제과주식회사,식품제조가공업
19980355336156,고려홍삼파워,8809013354726,인삼.홍삼음료,고려인삼과학(주),식품제조가공업
201204480017,참지음 치즈맛 후랑크,8809354580099,소시지,농업회사법인 행복주식회사,축산물가공업-식육가공업
201203970651,메밀부침가루(1),8809367010033,곡류가공품,봉평고원메밀,식품제조가공업
200506078653,고추장치킨주먹밥,8809183080470,즉석섭취식품,(주)유앤미푸드텍,식품제조가공업
199803080801,콩두,8806124200041,가공두유,한미사이언스(주),식품제조가공업
20030294318236,먹는 해양심층수로 담근 총각김치,8803601820426,김치,(주)한성식품,식품제조가공업
2009047309211,찹쌀약과,8809046021046,과자,신라원,식품제조가공업
198803600438,하선정멸치액젓(알뜰형),8801391103330,조미액젓,씨제이제일제당(주),식품제조가공업
200606012922,자연에서 맛으로,8809330830019,가공소금,누리식품,식품제조가공업
199503380153200,삼립크림빵,8801068013795,빵류,주식회사 에스피씨삼립,식품제조가공업
20000498094314,명동왕만두,8809056194921,만두,나래식품주식회사,식품제조가공업
1991050101734,삼각주먹밥용포장김,8801164127600,조미김,삼해상사(주)부안공장,식품제조가공업
19920372050318,앙상블,8801204601473,과자,(주)청우식품,식품제조가공업
1995026200632,닭가슴살바베큐,8809013401246,프레스햄,에쓰푸드(주),축산물가공업-식육가공업
2003049206316,월매네도토리묵,8809050810117,묵류,노고단식품,식품제조가공업
19980257052177,일가집콩자반,8801253124831,조림류,주식회사 일미농수산,식품제조가공업
2010015622862,기장강황칼슘,8809374430220,곡류가공품,주식회사 바비조아,식품제조가공업
200804760113,동그랑땡,8809325750506,분쇄가공육제품,(주)천본,축산물가공업-식육가공업
199503380155538,미니호두단팥빵,8801068077223,빵류,주식회사 에스피씨삼립,식품제조가공업
2010033301057,차가버섯차,8809325240571,침출차,(주)명신,식품제조가공업
1984021300125,슈퍼땅콩바,8801019500763,아이스밀크,해태아이스크림(주)광주공장,축산물가공업-유가공업
1999036826219,콜롬비아 에메랄드,8809049980043,커피,(주)리빈코리아,식품제조가공업
200301880295,호박향파이,8809097700068,빵류,태영식품,식품제조가공업
20050368569142,호주산 냉장꽃등심스테이크,8809161049147,포장육,(주)견우마을,식육포장처리업
200206230095,비타마인,8809125061987,혼합음료,퓨어플러스(주),식품제조가공업
19690086003290,블루시트러스,8801062218936,추잉껌,롯데웰푸드(주),식품제조가공업
200504613271,순창 골드 식초,8805419072295,발효식초,(주)하이코리아,식품제조가공업
19850433015988,추억속의서울찐빵야채,8801151035093,빵류,서울식품공업(주),식품제조가공업
2009063138313,참조기,8809380390211,기타 수산물가공품,서귀포수산업협동조합,식품제조가공업
19850433015541,치즈맛스틱,8801151018287,빵류,서울식품공업(주),식품제조가공업
19960355183119,쿵덕방아 고추가루,8805073515350,고춧가루,(주)옥천식품,식품제조가공업
1998025705236,통오이,8801253123414,절임식품,주식회사 일미농수산,식품제조가공업
199804731765,광천토굴새우젓,8807625000253,젓갈,어업회사법인 광천토굴 주식회사,식품제조가공업
1995020805625,해표 포도씨유,8801039204375,기타식물성유지,(주)사조대림,식품제조가공업
19550509001183,NH하나로매운태양초고추장,8801791797887,고추장,매일식품주식회사,식품제조가공업
201206081451,열매 고춧가루(수입산),8809381400148,고춧가루,열매농수산,식품제조가공업
201302856562,떡볶이 소스,8809421140072,향신료조제품,와이앤제이푸드,식품제조가공업
201104760176,닭발엑기스,8809342800024,식육추출가공품,연천농장식품,축산물가공업-식육가공업
19690086003516,자일리톨 그린베리,8801062218875,추잉껌,롯데웰푸드(주),식품제조가공업
2002046408816,태양초매운고추장,8801007052830,고추장,씨제이제일제당(주),식품제조가공업
2000047506950,김칫속,8809334528554,김칫속,농업회사법인주식회사담채원,식품제조가공업
199304720058,칠갑 평양식 냉면,8801759000233,건면,칠갑농산 주식회사,식품제조가공업
1991014403848,다시다쇠고기,8801007243061,복합조미식품,씨제이제일제당주식회사,식품제조가공업
1971048700243,맛있는라면,8801073120761,유탕면,삼양식품(주)익산공장,식품제조가공업
19870358015169,본고장가쓰오우동새우맛,8801085068075,숙면,한일식품(주),식품제조가공업
2006043304425,햇살가득사과즙,8809313270108,과.채주스,가온,식품제조가공업
20070288141293,미니머핀,8809377140003,빵류,유한회사 마더구스,식품제조가공업
19920372050318,앙상블,8801204101447,과자,(주)청우식품,식품제조가공업
201203684016,참깨 가루,8809376280106,기타가공품,늘품&제이,식품제조가공업
2010035827922,생강가루,8809360610018,향신료조제품,(주)새롬푸드 농업회사법인,식품제조가공업
200604920083,자작나무수액,8809193199315,기타가공품,지리산나무수액영농조합,식품제조가공업
1998044902314,케이지엠코코아차,8801517100014,고형차,주식회사고려인삼제품공사,식품제조가공업
199303110334,솔표 우리대추,8806020310257,혼합음료,조선무약(합),식품제조가공업
1983061400320,카레맛천하장사,8801077240700,어육소시지,(주)진주햄,식품제조가공업
2009026203612,돈우랑 별난 스테이크,8809360450201,분쇄가공육제품,흰여울푸드(주),축산물가공업-식육가공업
197604870055,다이제,8801117293208,과자,(주)오리온 제2익산공장,식품제조가공업
2009039605671,딸기아이스케익,8809112773015,빵류,(주)리더스에프에스,식품제조가공업
2005055612953,팥죽(용기),8809294590486,즉석조리식품,주식회사 토리식품,식품제조가공업
2004032003212,냉콩국가루,8805017220074,두류가공품,(주)뚜레반,식품제조가공업
200906313481,제주산소수,8809423870014,혼합음료,주식회사 제주산소수,식품제조가공업
1980052000773,밤맛볼,8802184002052,빵류,주식회사 로즈베이커리,식품제조가공업
2005035810419,청파래김,8802128783689,조미김,(주)해우촌,식품제조가공업
197202880021248,오뚜기 호박죽,8801045300313,과.채가공품,주식회사 오뚜기,식품제조가공업
199403770843,초코찰떡파이,8803567102215,초콜릿가공품,삼진식품,식품제조가공업
19980449002321,깜찍이딸기,8801105903102,혼합음료,해태에이치티비주식회사,식품제조가공업
2002046408865,다담 청국장양념,8801007128351,혼합장,씨제이제일제당(주),식품제조가공업
2005061708815,해표카놀라유,8801039205709,채종유(유채유 또는 카놀라유),(주)사조대림 칠서공장,식품제조가공업
201103083742,당조차골드,8809344210036,액상차,(주)하늘땅자연마을,식품제조가공업
199503380153653,모카버터케익,8801068024494,빵류,주식회사 에스피씨삼립,식품제조가공업
1989047400813,야채두부,8801491500053,두부,(주)두솔,식품제조가공업
19970445144716,(수출)20X-MAS바닐라베리라이팅리스,8809188220482,빵류,씨제이푸드빌주식회사,식품제조가공업
19920372190114,순후추,8801558101322,천연향신료,주식회사 움트리,식품제조가공업
19780368002130,잔치집 홍대추,8801056714017,농축과.채즙(또는 과.채분),롯데칠성음료(주),식품제조가공업
199603555001,감악산 머루즙,8805520100016,과.채주스,산머루농원영농조합법인,식품제조가공업
20050368569145,냉동 우육엘에이(LA)갈비,8809161047402,포장육,(주)견우마을,식육포장처리업
2012049015010,현미모시개떡,8809404420139,떡류,농업회사법인 콩사랑(유),식품제조가공업
201103304253,토종야채고기순대,8809375750037,즉석조리식품,농부식품,식품제조가공업
1986037002141,빙수팥,8804549211116,조림류,주식회사 동아푸드,식품제조가공업
1986058904337,맥심웰빙1/2칼로리모카골드마일드커피믹스,8801037034134,커피,동서식품(주),식품제조가공업
20050372004184,친환경 파래구이김,8809069966447,조미김,(주)에이뷰,식품제조가공업
19830487051143,99 Bar(99바),8801117428105,초콜릿가공품,(주)오리온 제3익산공장,식품제조가공업
19980467010300,티플 소다 아이스 석류맛,8801767334436,음료베이스,녹차원주식회사,식품제조가공업
199503380151828,누네띠네군납,8801068004229,과자,주식회사 에스피씨삼립,식품제조가공업
19830308010115,꼬깔콘군옥수수맛,8801062288892,과자,롯데웰푸드 주식회사,식품제조가공업
200204480154,청정원 런천미트,8801052754734,프레스햄,대상(주)천안공장,축산물가공업-식육가공업
201203092586,알마늘,8809365130191,절임식품,(주)화광코리아,식품제조가공업
199203580991,땅콩강정,8801117744908,과자,(주)오리온 이천공장,식품제조가공업
1973028800630,오라떼 피치,8801097128033,혼합음료,동아오츠카(주),식품제조가공업
19920372050341,디엘,8801204603293,밀크초콜릿,(주)청우식품,식품제조가공업
19960275012148,종합마카로니,8805194005464,과자,(주)맛고을식품,식품제조가공업
19960275012148,종합마카로니,8805194005464,과자,(주)맛고을식품,식품제조가공업
201204711121,궁중전의 황토소금,8809372530113,태움.용융소금,주식회사 푸드향,식품제조가공업
2009018900928,한우사골고기곰탕,8809368380043,식육추출가공품,농업회사법인 주식회사 비젼푸드,축산물가공업-식육가공업
19940144026169,민속 혼합강정,8801268005781,과자,동아제과,식품제조가공업
20130445014132,오징어먹물봉어묵,8809317190822,어묵,씨제이씨푸드 주식회사,식품제조가공업
2003026204125,김치소시지,8809013403127,소시지,에쓰푸드홀딩스 주식회사,축산물가공업-식육가공업
20000449035191,이마트프렌치바닐라향카푸치노커피믹스,8808024016432,커피,(주)쟈뎅,식품제조가공업
1986056002541,옛맛뚝배기재래식된장,8802043000120,한식된장,뚝배기식품,식품제조가공업
19990137322269,후르츠케익,8809387302347,빵류,(주)옵스,식품제조가공업
1983036001612,아몬드푸레이크,8801083014258,시리얼류,농심켈로그주식회사,식품제조가공업
2000032015524,영지차,8809033180503,고형차,(주)고려인삼뿌리방,식품제조가공업
2000032015524,영지차,8809033180503,고형차,(주)고려인삼뿌리방,식품제조가공업
201302620611,허브훈제오리,8809396470006,햄,농업회사법인 자연누리 주식회사,축산물가공업-식육가공업
201004940185,담수연 흑양파,8809382930125,액상차,(주) 담수연,식품제조가공업
1996051316713,미역당과,8809343690259,기타 수산물가공품,희양식품,식품제조가공업
201304941604,개똥쑥미숫가루,8809406550759,곡류가공품,자연을담은영농조합법인,식품제조가공업
199704950861,매일유과,8801224120176,캔디류,매일제과산업(주),식품제조가공업
200006074191,김해 참 순대,8809353230322,즉석조리식품,태양식품,식품제조가공업
19940449005107,화이트엔젤쥬얼리,8801019205941,밀크초콜릿,해태제과식품(주)천안2공장,식품제조가공업
2011018112482,삼백초 발효효소액 (삼백초야 고맙데이~),8809287660653,액상차,농업법인 주식회사 미산약초농장,식품제조가공업
2009062761029,고등어간장조림,8809306380296,즉석조리식품,영어조합법인숨비소리,식품제조가공업
200802422508,쉬폰케익,8801019310485,초콜릿가공품,해태제과식품(주),식품제조가공업
197102750031348,팡팡플러스,8801016339748,빵류,(주)샤니,식품제조가공업
199903950851,본가안흥찐빵,8809161200036,빵류,농업회사법인 밀원본가안흥찐빵 주식회사,식품제조가공업
200304420058,두부완자,8803150200403,가공두부,농업회사법인 한그루(주),식품제조가공업
2002023391413,냉면육수,8809241722021,소스,농업회사법인다모아식품(주),식품제조가공업
2002023391413,냉면육수,8809241722021,소스,농업회사법인다모아식품(주),식품제조가공업
2006044519445,까르보나라소스,8809083700157,소스,(주)이가자연면,식품제조가공업
20000370201100,수제고기슈마이,8808198111438,만두,농업회사법인(유)굿푸드,식품제조가공업
198404640141,더위사냥 커피,8801104110815,빙과,(주)빙그레,식품제조가공업
2013036016617,마늘쫑지,8809385391251,절임식품,(주)더안코리아,식품제조가공업
19940449005152,에이스30,8801019400315,추잉껌,해태제과식품(주)천안2공장,식품제조가공업
201204020263,황금빛하늘내린황태포,8809360178525,건어포,용대황태연합단 대륭영농조합법인,식품제조가공업
2008039500770,간장고들빼기,8809099554096,절임식품,주식회사 청아굿푸드,식품제조가공업
198504330151094,하모니카,8801151003139,빵류,서울식품공업(주),식품제조가공업
2008038023918,건양플러스,8801157114709,고형차,일동후디스(주),식품제조가공업
201306275122,도르멍친환경무농약당근쨈,8809399980120,잼,구좌친환경당근영농조합법인,식품제조가공업
1996015700243,전철우 LA소갈비,8809089630045,양념육,(주)하늘단 성서지점,축산물가공업-식육가공업
201204020263,황금빛하늘내린황태포,8809360172172,건어포,용대황태연합단 대륭영농조합법인,식품제조가공업
19880449001134,이마트오심재래식된장(대),8801161320424,된장,신송식품주식회사,식품제조가공업
1975044300116,설록 작설 옥록,8806403020957,침출차,농업회사법인(주)오설록농장,식품제조가공업
1975044300116,설록 작설 옥록,8806403020957,침출차,(주)오설록농장,식품제조가공업
1995039702711,메밀부침가루Ⅱ,8803595000033,곡류가공품,봉평농업협동조합,식품제조가공업
19900372085144,우리쌀 떡국떡,8801408156045,떡류,(주)동성식품 포천지점,식품제조가공업
2006036805515,카푸치노시나몬향,8809002323290,커피,(주)구띠에커피,식품제조가공업
19830262001368,로하이런천미트,8801039919149,프레스햄,(주)사조오양 평택공장,축산물가공업-식육가공업
19960242067235,듀페치즈크랜베리스콘,8801062635511,과자,롯데웰푸드(주),식품제조가공업
2003046300133,고추장소스,8809338178823,소스,한과나라,식품제조가공업
2009026212514,진한선지해장국,8809033050059,식육추출가공품,(주)진한식품,축산물가공업-식육가공업
19710275003362,스위스롤,8801016346098,빵류,(주)샤니,식품제조가공업
201105991229,부산어묵,8809025430104,어묵,(주)부산해정식품,식품제조가공업
201105991229,부산어묵,8809025430104,어묵,(주)부산해정식품,식품제조가공업
2004046715410,고려홍삼봉밀청,8809048999053,액상차,인삼코리아,식품제조가공업
1995061107327,알로에가족,8803636112121,혼합음료,동밀양농협가공사업소,식품제조가공업
1984021300114,훼미리 바닐라맛,8801019863912,아이스크림,해태아이스크림(주)광주공장,축산물가공업-유가공업
2004035833993,초화림 간장깻잎지,8809356850671,절임식품,(주)초화림,식품제조가공업
201003470156,전철우 설렁탕,8809382570055,즉석조리식품,(주)태종에프디,식품제조가공업
19750202004186,Maxim 카페 카푸치노 헤이즐넛향,8801037031140,커피,동서식품(주),식품제조가공업
1997049906372,순창문옥례우리콩된장,8805310140314,한식된장,농업회사법인 순창문옥례식품 주식회사,식품제조가공업
201201633944,햇빛식품(수입산)염장새우(젓새우),8809376100206,젓갈,햇빛식품,식품제조가공업
201004590092,햇살구운김전장김,8809289061045,조미김,대천맛나식품,식품제조가공업
198803110025,순백사각,8801066100251,어묵,(주)사조대림,식품제조가공업
1995044311489,솔잎가루,8809034751313,기타가공품,자혜식품(주),식품제조가공업
1983061400333,천하장사 프리미엄,8801077258101,어육소시지,(주)진주햄,식품제조가공업
19880311002332,쫄깃한 약속 조림볶음용 봉,8801066150959,어묵,(주)사조대림,식품제조가공업
201204641597,떡꼬치,8809368830005,식육함유가공품,주식회사 와이앤비푸드,식품제조가공업
2000047506931,유기농백김치,8809334529308,김치,농업회사법인주식회사담채원,식품제조가공업
2010033301033,통쾌한차,8809325240274,침출차,(주)명신,식품제조가공업
197503700031,홍삼벌꿀,8801579110471,혼합음료,주식회사 원식품,식품제조가공업
2003044518153,다농원헛개열매차,8809212550486,침출차,(주)다농원,식품제조가공업
2001054954113,신라면컵,8801043015738,유탕면,(주)농심,식품제조가공업
19890445014411,생인삼통뿌리,8802774006736,인삼.홍삼음료,태웅식품(주),식품제조가공업
19970445144739,B)프레즈오레피스,8809188220994,빵류,씨제이푸드빌주식회사,식품제조가공업
1997036803625,믹스넛스낵,8802989003919,땅콩 또는 견과류가공품,(주)대봉식품,식품제조가공업
