row__PRDLST_REPORT_NO,row__PRDLST_NM,row__BAR_CD,row__PRDLST_DCNM,row__BSSH_NM,row__INDUTY_NM
20030445042408,갓짜낸 신선한 유자사과,8809135308638,과.채주스,(주)웰팜,식품제조가공업
201005290344,볶음 야후,8809343500107,복합조미식품,(주)푸른정 식품,식품제조가공업
19940440030175,꿈엔들 배즙,8803368104944,과.채주스,(주)퓨럽,식품제조가공업
2011053100118,신안어담 함초새우젓,8809298331016,양념젓갈,어업회사법인 신안새우젓 주식회사,식품제조가공업
19830190020205,곰표밀가루,8801176111666,밀가루,대한제분(주),식품제조가공업
2010026205722,양념닭발구이,8809355140117,양념육,(주)더고기,축산물가공업-식육가공업
1990046400315,햇살 홍(紅)고춧가루,8803892000217,고춧가루,(주)진미농산,식품제조가공업
1995039702712,메밀묵가루,8803595000163,곡류가공품,봉평농업협동조합,식품제조가공업
199003551167,쌀약과,8802876200087,과자,(주)동화씨앤에프,식품제조가공업
1997044311987,덴마크 치즈볼,8801111412599,캔디류,(주)크라운제과진천공장,식품제조가공업
19690086003338,빼빼로,8801062630516,초콜릿가공품,롯데웰푸드(주),식품제조가공업
1994045922947,대천김,8804702301661,조미김,(주)삼육수산,식품제조가공업
1968024700219,하얀설탕,8801013110111,설탕,(주)삼양사울산1공장,식품제조가공업
2003036471817,소장나라,8809347802580,복합조미식품,농업회사법인꿀맛나는세상주식회사,식품제조가공업
197102750032470,제주보리롤,8801016359265,빵류,(주)샤니,식품제조가공업
19910344021228,슈웹스레몬토닉 원제 제1부,8801094092207,혼합제제,한국코카콜라유한회사,식품첨가물제조업
2013052804178,데리치킨&매운참치김밥,8809047014498,즉석섭취식품,(주)현대푸드시스템,식품제조가공업
2010033301048,유기농 보리차,8809325240847,침출차,(주)명신,식품제조가공업
19850433015564,흑깨와고구마빵,8801151006284,빵류,서울식품공업(주),식품제조가공업
1983048705196,미니핫브레이크 땅콩,8801117433802,초콜릿가공품,(주)오리온 제3익산공장,식품제조가공업
200706311426,천방산삼배양근골드,8809210550877,인삼.홍삼음료,(주)바이오밸류,식품제조가공업
200706311426,천방산삼배양근골드,8809210550877,인삼.홍삼음료,(주)바이오밸류,식품제조가공업
1996045927346,포도씨유대천김,8805724268840,조미김,동이김,식품제조가공업
19960188088314,간편하게 즐길 수 있는 미소 된장국,8809061672971,즉석조리식품,농심태경(주),식품제조가공업
201206210973,풍경 식빵,8809388770503,빵류,풍경 TEA FOOD,식품제조가공업
2009027519749,콩닥콩닥애간장소스 비빔용(SEASONED SOY SAUCE MIX),8809287071497,소스,(주)미즈앤코,식품제조가공업
2012056700114,생사과를 갈아만든 사과식초,8809389838028,발효식초,농업회사법인 주식회사 생생초,식품제조가공업
19690086003235,자일리톨 챠밍,8801062215164,추잉껌,롯데웰푸드(주),식품제조가공업
197604870055,다이제,8801117265304,과자,(주)오리온 제2익산공장,식품제조가공업
2001054954190,새우탕컵,8801043810081,유탕면,(주)농심,식품제조가공업
19900275002368,등푸른생선 어묵 사각,8801047534471,어묵,(주)동원F＆B,식품제조가공업
2009062600112,샘통까스,8809357800057,분쇄가공육제품,(주)행운식품,축산물가공업-식육가공업
201203043976,밭두렁 볶음참깨,8809056930079,기타가공품,지구식품,식품제조가공업
1991036800645,성진고구마전분맛,8801356000117,전분가공품,성진식품,식품제조가공업
19740433002132,홍삼엑스포캔디,8809319810506,캔디류,이화제과,식품제조가공업
201306170714,들살이짜장밥,8809395210054,즉석조리식품,지성푸드,식품제조가공업
201303063491,미스터빈스페셜블랜드,8809397400002,커피,미스터빈,식품제조가공업
2004049803718,녹차가루,8809151630072,침출차,푸른환경발효식품산업,식품제조가공업
19830262001363,로하이썬팜,8801039916889,프레스햄,(주)사조오양 평택공장,축산물가공업-식육가공업
2005021102131,고려홍삼봉밀삼,8809020975501,당절임,농업회사법인(주)삼흥,식품제조가공업
2001044800711,매운닭살꼬치,8809008888854,양념육,(주)그린,축산물가공업-식육가공업
19690086003590,자일리톨.F,8801062216007,추잉껌,롯데웰푸드(주),식품제조가공업
201204490171,죽염매실고추장,8809403310028,고추장,죽매실고추장,식품제조가공업
19730347003728,로얄러브센스레드,8801244310373,캔디류,로얄제과(주),식품제조가공업
2010034539823,타르드레싱,8809354383010,소스,한마루푸드,식품제조가공업
201105680642,생비원미가된장,8809420320178,한식된장,생비원,식품제조가공업
20050358194164,순감자맛전분,8809087469258,전분가공품,(주)에버헬스케어 농업회사법인,식품제조가공업
2006034704121,루이보스티클래식,8809071543896,침출차,주식회사 티젠,식품제조가공업
19760262002214,하트세이버 포도,8801115214489,발효유,서울우유협동조합 안산공장,축산물가공업-유가공업
2001054954190,새우탕컵,8801043808170,유탕면,(주)농심,식품제조가공업
199503380151828,누네띠네군납,8801068260915,과자,주식회사 에스피씨삼립,식품제조가공업
20040344329207,케익링(반제)냉동도너츠,8804455000019,빵류,(주)벨리도너츠,식품제조가공업
20060347041106,티젠 마테차,8809071540345,침출차,주식회사 티젠,식품제조가공업
2004060452323,키조개분말,8809368780485,기타 수산물가공품,빅마마씨푸드(Bigmama sea-food),식품제조가공업
2004044526822,복분자비타미파워,8809001235136,캔디류,(주)아오스,식품제조가공업
19970445144883,우리밀코코아브레드냉동반죽,8809188222219,빵류,씨제이푸드빌주식회사,식품제조가공업
200506143416,길된장,8809381140013,한식된장,원식품,식품제조가공업
1970014400424,찹쌀맛제리,8801270000125,캔디류,일광제과,식품제조가공업
1970014400424,찹쌀맛제리,8801270000125,캔디류,일광제과,식품제조가공업
200502080293,전통치킨양념소스,8809423000077,소스,훈식품,식품제조가공업
1998026202938,빙그레 바나나맛 우유 Light,8801104212205,저지방가공유,(주)빙그레,축산물가공업-유가공업
199003551206,잡탕매운탕,8808132696014,기타 수산물가공품,삼정식품,식품제조가공업
20020368318562,헤이즐넛초콜릿,8809008813320,밀크초콜릿,(주)초코텍,식품제조가공업
2009026203621,흰여울 한돈왕구이,8809360450416,양념육,흰여울푸드(주),축산물가공업-식육가공업
200004490358,쟈뎅카푸치노커피믹스,8808024012007,커피,(주)쟈뎅,식품제조가공업
2012048117716,청국장,8809377380713,청국장,농업회사법인주식회사우리푸디스,식품제조가공업
197506210016,현미녹차,8805167001325,침출차,농업회사법인 쌍계명차 주식회사,식품제조가공업
20000441108226,대복찹쌀떡 모음,8809310628315,떡류,(주)건영식품,식품제조가공업
20000441108226,대복찹쌀떡 모음,8809310628315,떡류,(주)건영식품,식품제조가공업
199503380154898,모카케익,8801068021561,빵류,주식회사 에스피씨삼립,식품제조가공업
2010036234841,흑마늘소금,8809161137493,가공소금,자연과나,식품제조가공업
201103653017,칠리오징어,8809359580018,기타 수산물가공품,주식회사참살이네푸드,식품제조가공업
200803582778,고추장불고기용소스,8809067670841,소스,서정쿠킹(주),식품제조가공업
2008061458783,아워홈 푹고은 도가니탕,8809331503028,식육추출가공품,(주)아워홈,축산물가공업-식육가공업
2002046408871,백설 키위배 소불고기양념,8801007185859,소스,씨제이제일제당(주),식품제조가공업
19900262001154,하이포크런천미트,8801052121956,프레스햄,대상델리하임 주식회사,축산물가공업-식육가공업
1994044900547,해태화이트엔젤,8801019205040,초콜릿,해태제과식품(주)천안2공장,식품제조가공업
19880311002274,크라비아 후레쉬,8801066511279,어묵,(주)사조대림,식품제조가공업
200506170883,옥수수유,38801039,옥수수기름(옥배유),(주)사조대림 칠서공장,식품제조가공업
201200703131,피포카브라운슈거팝콘,8809385990188,과자,메이징,식품제조가공업
1996047003737,봉밀절편홍삼,8809023008275,당절임,(주)한국인삼공사,식품제조가공업
19960275012159,왕소라형과자,8805194002920,과자,(주)맛고을식품,식품제조가공업
19960275012159,왕소라형과자,8805194002920,과자,(주)맛고을식품,식품제조가공업
201103117753,계육(근위),8809386030111,포장육,(주)오성M&F,식육포장처리업
200603205699,생수제비,8805574013041,생면,주식회사 삼시푸드,식품제조가공업
200603205699,생수제비,8805574013041,생면,주식회사 삼시푸드,식품제조가공업
196702940013,몽고진간장 죽품,8801163671333,혼합간장,몽고장유,식품제조가공업
201203583887,꼬마김밥,8809371380207,즉석섭취식품,(주)한국데리카후레쉬,식품제조가공업
19880449001102,고기전용쌈장,8801161252121,혼합장,신송식품주식회사,식품제조가공업
200803451205,할매맛냉면육수,8809171030098,소스,주식회사 할매맛식품,식품제조가공업
1999037237629,만석이네 고기순대,8809090570132,즉석조리식품,대성식품,식품제조가공업
2008037900950,바나나과즙우유,8809350883101,가공유,주식회사 서울에프엔비,축산물가공업-유가공업
19890445014102,태웅매실사랑,8802774001342,과.채주스,태웅식품(주),식품제조가공업
2013062721513,허황후브로콜리효소고추장,8809392540062,고추장,농업회사법인(주)가미원,식품제조가공업
1991050101734,삼각주먹밥용포장김,8801164127570,조미김,삼해상사(주)부안공장,식품제조가공업
1998047102717,도토리묵,8809000251014,묵류,판교농협가공공장,식품제조가공업
2002061413412,이마트 재첩국,8809215040038,즉석조리식품,주식회사범아식품,식품제조가공업
19970495086200,왕사탕,8801224120497,캔디류,매일제과산업(주),식품제조가공업
197806140099,칸쵸,8801062163311,초콜릿가공품,롯데웰푸드(주),식품제조가공업
19910501017144,구운김밥김,8801164001269,조미김,삼해상사(주)부안공장,식품제조가공업
1983030801072,멜짱 I,8801062236619,캔디류,롯데웰푸드 주식회사,식품제조가공업
19750443001185,몸이 가벼워지는 물 WATER+ MIXED GRAIN (워터플러스 혼합곡물),8806403244865,고형차,(주)오설록농장,식품제조가공업
19750443001185,몸이 가벼워지는 물 WATER+ MIXED GRAIN (워터플러스 혼합곡물),8806403244865,고형차,농업회사법인(주)오설록농장,식품제조가공업
201005190523,올벼쌀 뻥튀기,8809393460024,과자,김경신 무설탕 뻥튀기,식품제조가공업
1995020805610,참기름,8801039254103,참기름,(주)사조대림,식품제조가공업
199505690674,통깨,8804010200033,기타가공품,가야산종합식품,식품제조가공업
1985014402942,왕다리오징어,8804760100411,조미건어포,주식회사 선일물산,식품제조가공업
19950355316132,그로비 팝 캔디(후르츠향),8809113580711,캔디류,한울식품,식품제조가공업
200204480046,매일 도마슈노 플레인,8801121107829,농후발효유,매일유업(주) 청양공장,축산물가공업-유가공업
19750202004108,맥스웰하우스 커피믹스 오리지날,8801037057737,커피,동서식품(주),식품제조가공업
19970445144166,6호2단화이트케익,8809188223322,빵류,씨제이푸드빌주식회사,식품제조가공업
1993046102275,연세 콩수레 검은콩&고칼슘 두유,8801753002837,가공두유,연세대학교 연세유업,식품제조가공업
19690086003521,라이스와 사랑에빠진 치즈크랜베리,8801062288038,과자,롯데웰푸드(주),식품제조가공업
19710275003800,精찹쌀떡,8801016321439,떡류,(주)샤니,식품제조가공업
1996027500149,새알심,8809304401368,곡류가공품,제주에프에스(FS),식품제조가공업
19810262001108,비요뜨크런치볼,8801115212898,농후발효유,서울우유협동조합 용인공장,축산물가공업-유가공업
19690086003201,부푸러콜라,8801062212859,추잉껌,롯데웰푸드(주),식품제조가공업
19710372001141,애플에이드믹스,8803284605464,음료베이스,(주)담터,식품제조가공업
200306075566,조선누드순대,8809354710151,즉석조리식품,조선식품,식품제조가공업
200306075566,조선누드순대,8809354710151,즉석조리식품,조선식품,식품제조가공업
19870364014192,케이팝 라이스칩,8801062381357,과자,롯데웰푸드(주),식품제조가공업
200603680557,모카자바,8809002323399,커피,(주)구띠에커피,식품제조가공업
19980449002225,써니텐레몬라임맛,8801105908770,탄산음료,해태에이치티비주식회사,식품제조가공업
201304900302,닥터페퍼 고춧가루,8809403000080,고춧가루,(주)디피엔에프,식품제조가공업
1990014406727,죽염돌김,8801498100638,조미김,(주)남광식품,식품제조가공업
198504490018,삼육아기두유,8801136401127,기타 영.유아식,삼육식품,식품제조가공업
200903203038,고기 동그랑땡,8809407500098,즉석조리식품,(주)자연에찬,식품제조가공업
19690086003644,스카치캔디,8801062135318,캔디류,롯데웰푸드(주),식품제조가공업
1998030808031,쥬스데이(Juice dAY)오렌지를 통째로,8806124210743,과.채주스,한미사이언스(주),식품제조가공업
1998057500124,메로나 바나나(수출용),8801104900140,아이스밀크,(주)빙그레김해공장,축산물가공업-유가공업
19910461077153,세븐일레븐아몬드와플,8804433040174,과자,(주)삼아인터내셔날,식품제조가공업
2009027519763,3분간편한끼처음순수쌀미음,8809287071138,즉석조리식품,(주)미즈앤코,식품제조가공업
19870189001340,언양식바싹불고기,8801007298412,분쇄가공육제품,씨제이제일제당(주),축산물가공업-식육가공업
201205581731,오미향문경오미자청,8809398100000,액상차,오미담,식품제조가공업
20080458027183,당근,8809126923499,과.채가공품,프레시플러스(주)공주제1공장,식품제조가공업
199306190657,사조 찌개전용참치,8801075003956,기타 수산물가공품,사조산업(주)고성공장,식품제조가공업
2012060800818,일동비타씨,8809385785562,혼합음료,(주)한보메디팜,식품제조가공업
200503685693,부채살구이,8809161049895,포장육,(주)견우마을,식육포장처리업
201003453982,돈가스소스S,8809354380026,소스,한마루푸드,식품제조가공업
197604870053,다이제초코,8801117293307,초콜릿가공품,(주)오리온 제2익산공장,식품제조가공업
