row__PRDLST_REPORT_NO,row__PRDLST_NM,row__BAR_CD,row__PRDLST_DCNM,row__BSSH_NM,row__INDUTY_NM
19780368002302,델몬트레몬에이드,8801056019167,과.채음료,롯데칠성음료(주),식품제조가공업
1981026200131,비요뜨초코링,8801115213017,농후발효유,서울우유협동조합 용인공장,축산물가공업-유가공업
1994044900547,해태화이트엔젤,8801019203633,초콜릿,해태제과식품(주)천안2공장,식품제조가공업
2013050117358,고향 청매실 토종닭,8809385944105,포장육,(주)참프레,식육포장처리업
19890445014311,진홍삼,8802774002806,혼합음료,태웅식품(주),식품제조가공업
201004590097,햇살구운김도시락김,8809289061137,조미김,대천맛나식품,식품제조가공업
19760487005105,고래밥 볶음양념맛,8801117239602,과자,(주)오리온 제2익산공장,식품제조가공업
20080275252260,슈니볼 스트로베리,8809268610158,과자,구스F&B(주) 1공장,식품제조가공업
2010039214010,우엉부각(유탕처리제품),8809406280052,과자,(주)씨월드,식품제조가공업
1969008600345,커피껌,8801062113033,추잉껌,롯데웰푸드(주),식품제조가공업
1992020218440,티오 아이스티 복숭아맛,8801037090260,고형차,동서식품(주),식품제조가공업
20030435223143,칠리새우,8809117760539,기타 수산물가공품,(주)씨엔에스푸드시스템,식품제조가공업
2009047601134,아이러브요거트 딸기,8809274510558,농후발효유,풀무원다논주식회사,축산물가공업-유가공업
19750202004131,Maxim 카페 카라멜향 마키아또,8801037045253,커피,동서식품(주),식품제조가공업
19730347003588,빠세롱밀크쵸콜릿,8801244308417,초콜릿,로얄제과(주),식품제조가공업
200803790065,일동후디스 슈퍼프리미엄퀸S-2(스틱),8801157300218,영아용 조제유,일동후디스(주),축산물가공업-유가공업
201004940186,담수연자색양파즙,8809382930071,액상차,(주) 담수연,식품제조가공업
2004055424218,돼지감자가들려주는뚱딴지이야기,8809126716022,과.채음료,현재농원,식품제조가공업
2007036834990,영인 치즈 네모생선까스,8809335220129,기타 수산물가공품,주식회사 영인푸드,식품제조가공업
2007036834990,영인 치즈 네모생선까스,8809335220129,기타 수산물가공품,주식회사 영인푸드,식품제조가공업
201103760394,명품로하스청국장,8809329410482,청국장,(주)로하스 연천,식품제조가공업
1998046701067,국내산 현미녹차,8801767333347,침출차,녹차원주식회사,식품제조가공업
1998047600251,하림비엔나,8801492,소시지,(주)하림,축산물가공업-식육가공업
2006039211896,비빔오징어젓,8809318403129,양념젓갈,(주)정이푸드빌,식품제조가공업
1990038612310,조미오징어,8809142720164,조미건어포,삼영수산(주),식품제조가공업
19970368196106,발효도라지.더덕환,8809163862461,기타가공품,영농조합법인 한국생약조합,식품제조가공업
198605890437,Maxim 오리지날커피믹스,8801037019483,커피,동서식품(주),식품제조가공업
200804670813,전통손약과,8809031730052,과자,가야전통식품,식품제조가공업
199404451752,음성청결고추가루,8809004200063,고춧가루,흥신종합농산,식품제조가공업
20060347041145,캐모마일,8809071543261,침출차,주식회사 티젠,식품제조가공업
197102750031413,고소한고구마페스트리,8801016340911,빵류,(주)샤니,식품제조가공업
19750202004159,카누 마일드 로스트 스위트 아메리카노,8801037056464,커피,동서식품(주),식품제조가공업
20000370201118,김치납작군만두,8808198111735,만두,농업회사법인(유)굿푸드,식품제조가공업
1991036413012,총각김치,8808051000091,김치,뉴미소팜,식품제조가공업
19910481023116,두레원생강차,8802920001059,액상차,고려자연식품(주),식품제조가공업
1993046102254,연세두유 콩&팥,8801753002134,가공두유,연세대학교 연세유업,식품제조가공업
200305411389,늘푸른샘80백년초,8809060152313,혼합음료,늘푸른샘,식품제조가공업
1995020805610,참기름,8801039050064,참기름,(주)사조대림,식품제조가공업
1994051201913,가마솥누룽지,8802854900022,곡류가공품,주식회사 대한식품,식품제조가공업
19830487051140,투유 밀크,8801117433208,준초콜릿,(주)오리온 제3익산공장,식품제조가공업
2005057500310,초코치즈,8801115634263,가공치즈,서울우유거창공장,축산물가공업-유가공업
19990144286156,와이즐렉 세이브 부산어묵사각,8803122001380,어묵,주식회사 늘푸른바다,식품제조가공업
20010445055262,랜치드레싱,8801045162720,소스,(주)오뚜기,식품제조가공업
201203200403,더치커피,8809352570771,커피,골드빈코리아커피,식품제조가공업
201203304181,금하육수Ⅰ,8809380090005,소스,다온푸드팩토리(주),식품제조가공업
1993061906577,사조 담백한 살코기 연어,8801075012958,기타 수산물가공품,사조산업(주)고성공장,식품제조가공업
20100342488104,치킨브리또,8809360290029,즉석조리식품,주식회사 아티산푸드시스템,식품제조가공업
2002062300973,진(眞)선녹보,8806031003056,혼합음료,퓨어플러스(주),식품제조가공업
1996046337012,맛김치,8803601200068,김치,(주)한성식품서산지점,식품제조가공업
1998049902155,외갓집조선고추장,8802422201117,고추장,토당식품영농조합법인,식품제조가공업
1987053300318,훈제진미오징어,8801308422011,조미건어포,정화식품(주),식품제조가공업
2012044504442,바질홀,8809365580712,천연향신료,(주)티알아이,식품제조가공업
1994014402675,레몬민트,8801268002445,캔디류,동아제과,식품제조가공업
200205730474,산골과채효소차,8809138010002,액상차,방주명가영농조합법인,식품제조가공업
1992047202221,달콤한 행복 조청,8809006610327,물엿,(주)영수식품 제1공장,식품제조가공업
19850433015734,달콤한 머핀,8801151020624,빵류,서울식품공업(주),식품제조가공업
200104432183,해맞이 다시마 화인,8809354862188,추출가공식품,농업회사법인(주)다올농산푸드,식품제조가공업
19980355336274,고려홍삼차,8809013350278,고형차,고려인삼과학(주),식품제조가공업
19960080359135,중력1등,8801007130453,밀가루,씨제이제일제당(주),식품제조가공업
1997044311947,미니쉘 모카,8801111901864,밀크초콜릿,(주)크라운제과진천공장,식품제조가공업
2008038390448,고려홍삼봉밀정,8809017623378,추출가공식품,고려인삼주식회사,식품제조가공업
2013061430238,고추마을(장용),8809392430417,향신료조제품,삼양푸드주식회사,식품제조가공업
1969014400420,땅콩캬라멜,8804360002115,캔디류,미성식품,식품제조가공업
200803450453,내장탕,8809417320037,즉석조리식품,주식회사 선민식품,식품제조가공업
200803450453,내장탕,8809417320037,즉석조리식품,주식회사 선민식품,식품제조가공업
200303555506,쫄면,8803560030089,숙면,(주)송학식품,식품제조가공업
199503380154935,요요꿀호떡호이호이,8801068035100,빵류,주식회사 에스피씨삼립,식품제조가공업
19950362066103,도레미미숫가루,8803612206035,곡류가공품,전원식품,식품제조가공업
1982029400813,식소다,8807443012339,혼합제제,(주)범아식품,식품첨가물제조업
1993046102239,연세검은깨두유,8801753001502,가공두유,연세대학교 연세유업,식품제조가공업
198504490011,삼육두유,8801136401448,가공두유,삼육식품,식품제조가공업
19690086003730,롯데 자일리톨 알파 블루민트,8801062320912,추잉껌,롯데웰푸드(주),식품제조가공업
19810262002165,뼈로가는칼슘요구르트(플레인),8801121106181,발효유,매일유업(주)평택공장,축산물가공업-유가공업
20110275237214,후레쉬 캔과일 파인애플,8809368810076,신선편의식품,(주)더 쉐프,식품제조가공업
20010493358593,쌀로 빚은 찐만두,8807617114098,만두,(주)엄지식품,식품제조가공업
2009036026910,홍삼원플러스,8802673003379,인삼.홍삼음료,한국양봉농협,식품제조가공업
1990038612310,조미오징어,8809142723066,조미건어포,삼영수산(주),식품제조가공업
1983036001634,콘푸로스트 라이트슈거,8801083233604,시리얼류,농심켈로그주식회사,식품제조가공업
19970443119128,마이쮸 포도,8801111412346,캔디류,(주)크라운제과진천공장,식품제조가공업
2008061458768,아워홈 오곡삼계탕,8809331503424,식육추출가공품,(주)아워홈,축산물가공업-식육가공업
19690086003419,돈돈쵸코볼,8801062169177,초콜릿,롯데웰푸드(주),식품제조가공업
1990046110330,엿기름,8802060000363,기타가공품,(주)우리승진식품,식품제조가공업
1989044101021,산에산에 복숭아넥타,8801914309713,혼합음료,한일종합식품,식품제조가공업
1980034700284,샐러드에좋은마요네즈(과일샐러드용),8801052405018,소스,대상(주)기흥공장,식품제조가공업
1996049502076,효소생,8809314900523,효소식품,주식회사 푸른생명,식품제조가공업
19710372001133,"호두,아몬드,율무차",8803284604290,고형차,(주)담터,식품제조가공업
201002620868,순살 슬라이스 족발,8809288516010,양념육,주식회사 최강육수마누,축산물가공업-식육가공업
1974034400148,환타 딸기 원제 제2부,8801094126605,탄산음료,한국 코카콜라 유한회사,식품제조가공업
19960470037109,홍삼비타,8809023009975,인삼.홍삼음료,(주)한국인삼공사,식품제조가공업
200203602909,팝앤샷레인보우,8809106922030,빙과,(주)디핀다트코리아,식품제조가공업
1996036217411,섬총각참새우젓,8804463000193,젓갈,거산식품,식품제조가공업
200403648974,냉면 비빔장,8809294090054,소스,엠.제이 인터내셔날,식품제조가공업
19950362066110,와이즐렉 마늘가루,8803612607023,향신료조제품,전원식품,식품제조가공업
19840607028156,야채땡,8801074250955,식육함유가공품,한성기업(주),식품제조가공업
200905660212,천인지 산머루 주스,8809287380087,과.채음료,불티나 에코-푸드,식품제조가공업
19970445144186,고구마빵냉동반죽,8809188220925,빵류,씨제이푸드빌주식회사,식품제조가공업
201305487533,미소진메주,8809413300033,한식메주,미소진된장,식품제조가공업
197102750032395,애플샌드케익,8801016356172,빵류,(주)샤니,식품제조가공업
199203960526,홍삼꿀차,8801661400732,액상차,영월농협가공사업소,식품제조가공업
200001818238,버섯전,8809054401090,기타가공품,농업회사법인(주)영풍지점,식품제조가공업
197302330088,김맛캔디,8809295341100,캔디류,주식회사남경,식품제조가공업
197302330088,김맛캔디,8809295341100,캔디류,주식회사남경,식품제조가공업
1985044900154,삼육효두유,8801136361711,가공두유,삼육식품,식품제조가공업
2002046408866,100% 태양초 우리쌀 고추장,8801007166421,고추장,씨제이제일제당(주),식품제조가공업
200906241342,유황먹인오리훈제바베큐,8809404180033,햄,(주)정다운 신성푸드,축산물가공업-식육가공업
199304020638,황태채,8804069100129,건어포,설원농산,식품제조가공업
1998026202947,참붕어싸만코,8801104190930,비유지방아이스크림,(주)빙그레,축산물가공업-유가공업
201201490861,어묵,8804006000017,어묵,(주)부산식품,식품제조가공업
201302750313,순수고메 반건조 사과,8809259670154,당절임,농업회사법인(주)하이안,식품제조가공업
2005047117337,하늘정성내리찬깨소금,8809186380652,기타 농산가공품,농업회사법인 한생 주식회사,식품제조가공업
1992053200113,베이킹용 전란액(살균),8809166470021,전란액,(주)삼애난가공,축산물가공업-알가공업
201006277075,제주하르방감귤초콜릿,8809240904015,준초콜릿,(주)푸른제주,식품제조가공업
19870190051382,백설물만두,8801007108940,만두,씨제이제일제당(주),식품제조가공업
1992047202221,달콤한 행복 조청,8809006610365,물엿,(주)영수식품 제1공장,식품제조가공업
200401904771,화인스위트,8801007260600,혼합제제,씨제이제일제당(주),식품첨가물제조업
201203800325,하루에한모수제두부,8809352640092,두부,다원푸드,식품제조가공업
19850433015771,한입에 통팥,8801151010946,빵류,서울식품공업(주),식품제조가공업
1987019005113,콘크림스프,8801007073743,소스,씨제이제일제당(주),식품제조가공업
201204020263,황금빛하늘내린황태포,8809360172073,건어포,용대황태연합단 대륭영농조합법인,식품제조가공업
19930606094514,두유를넣어더욱고소한콩&스프브로콜리치즈,8809109998810,즉석조리식품,(주)다움,식품제조가공업
20090445082204,유자폰즈드레싱을곁들인100%국내산닭가슴살,8809322190145,식육함유가공품,에이푸드 주식회사,식품제조가공업
2006058801716,삼채떡갈비,8809226811078,양념육,(주)씨지엠,축산물가공업-식육가공업
200403604951,유황먹여키운오리로스,8809309820430,포장육,주식회사 청산식품,식육포장처리업
2006034704140,티젠둥굴레차,8809071541908,침출차,주식회사 티젠,식품제조가공업
2012047109212,우리밀 핫도그,8809377240512,빵류,주식회사 기업과사람들,식품제조가공업
196902310121,양마루,8809036181101,과자,(주)머꼬보꼬,식품제조가공업
200603724383,Homeplus 호두 아몬드 잣 율무차,8803217002544,고형차,(주)꽃샘식품,식품제조가공업
2007034711260,카페보니또 유기농커피(티백),8809293533033,커피,에스프레소 코리아(주),식품제조가공업
2001054954147,짜파게티,8801043805285,유탕면,(주)농심,식품제조가공업
198504330151061,속이듬뿍피자호빵,8801151045108,빵류,서울식품공업(주),식품제조가공업
19980257052226,고추무침,8801253128464,절임식품,주식회사 일미농수산,식품제조가공업
199706140834,암바사,8801094253035,탄산음료,코카콜라음료주식회사,식품제조가공업
200003702011,고추잡채만두,8808198900025,만두,농업회사법인(유)굿푸드,식품제조가공업
2005056300644,청아띠청결고춧가루 건고추수세척,8809019184822,고춧가루,주식회사 청아띠,식품제조가공업
1989047400848,두솔맑은두부,8801491400506,두부,(주)두솔,식품제조가공업
1974043300297,쿨박하향캔디,8809319810087,캔디류,이화제과,식품제조가공업
200504711731,한생고춧가루김치용,8809186380003,고춧가루,농업회사법인 한생 주식회사,식품제조가공업
19920484128170,감귤양갱,8807999012258,캔디류,(주) 대두식품,식품제조가공업
201004590092,햇살구운김전장김,8809289061038,조미김,대천맛나식품,식품제조가공업
1996037815885,콩조림,8809387003695,조림류,참맛촌,식품제조가공업
201301570791,돈내장,8809407960427,양념육,(주)성빈식품,축산물가공업-식육가공업
199503380153245,허니패스츄리,8801068029437,빵류,주식회사 에스피씨삼립,식품제조가공업
197604870055,다이제,8801117256302,과자,(주)오리온 제2익산공장,식품제조가공업
201102620214,훈제삼겹,8809344170064,햄,명일축산영농조합,축산물가공업-식육가공업
1993062302452,인산 자죽염 분말,8801969333190,태움.용융소금,(주)인산가,식품제조가공업
2011014104923,근골액,8809323038835,기타가공품,삼성네이쳐메이드,식품제조가공업
1996045803944,초록매실,8801382126621,과.채음료,웅진식품(주),식품제조가공업
1999013732228,스위스모카롤,8809387302118,빵류,(주)옵스,식품제조가공업
19690086003338,빼빼로,8801062633111,초콜릿가공품,롯데웰푸드(주),식품제조가공업
1993060607614,황금봉,8802249020915,어묵,(주)남부식품,식품제조가공업
19970445144263,스폰지케익,8809188225913,빵류,씨제이푸드빌주식회사,식품제조가공업
19970445144889,호박떡스폰지케익,8809188226354,빵류,씨제이푸드빌주식회사,식품제조가공업
19990619048109,계피맛캔디,8803318161027,캔디류,신화당제과,식품제조가공업
1976026200211,어린이치즈앙팡,8801115633457,가공치즈,서울우유협동조합 안산공장,축산물가공업-유가공업
2001036260921,녹차 재래김,8809089761619,조미김,해담푸드,식품제조가공업
1973034700124,콩비지,8809112992522,두류가공품,삼영식품,식품제조가공업
199403580301,궁중김,8804658002254,조미김,번영식품,식품제조가공업
1995055412561,비타시몬케익,8809176470035,빵류,선욱영농조합법인,식품제조가공업
201003654374,카레가마보꼬,8809326708377,어묵,(주)바다가득,식품제조가공업
2002049600444,천마고명품골드,8809212401092,액상차,무주덕유산반딧골영농조합법인,식품제조가공업
1989044900243,남양프렌치카페카페믹스,8801069226149,커피,남양유업 주식회사 천안공장,식품제조가공업
2013015703012,캠핑돼지막창,8809366354220,양념육,에스티푸드,축산물가공업-식육가공업
2010033301017,구수한이야기,8809325240144,침출차,(주)명신,식품제조가공업
1984044800285,빙그레 캔디바 딸기,8801104123334,샤베트,(주)빙그레,축산물가공업-유가공업
1985044900141,삼육 아기두유 빅스 Bigs,8801136501384,성장기용 조제식,삼육식품,식품제조가공업
1996015700315,치킨까스,8809054400277,분쇄가공육제품,농업회사법인(주)영풍,축산물가공업-식육가공업
201105680647,생비원생청국장,8809420320123,청국장,생비원,식품제조가공업
1993062302445,인산 김장용죽염,8801969333923,태움.용융소금,(주)인산가,식품제조가공업
1991046318020,올망졸망 찹쌀떡(카스테라),8803258100124,떡류,부국,식품제조가공업
1988058906348,동원오징어볼튀김,8801047522034,기타 수산물가공품,(주)동원F&B,식품제조가공업
19930472005491,얼음찬 비빔냉면,8801759013240,건면,칠갑농산 주식회사,식품제조가공업
199703602996,카프리썬딸기키위,8801043650236,과.채음료,(주)농심,식품제조가공업
201105310103,천사의시선 깐마늘,8809284390157,기타가공품,목포신안군농협조합공동사업법인,식품제조가공업
2000036037270,행복찾기오렌지,8801056005504,과.채음료,롯데칠성음료(주),식품제조가공업
199706230671,김도영력노하우,8809001165211,침출차,코리안신토불이,식품제조가공업
1983048705125,핫브레이크 땅콩카라멜,8801117442408,초콜릿가공품,(주)오리온 제3익산공장,식품제조가공업
2006024237680,폴카링초코홀릭,8801111186865,초콜릿가공품,(주)크라운제과,식품제조가공업
1981022700792,우리아이두(豆)뇌이야기3,8801121522530,기타 영.유아식,매일유업(주)광주공장,식품제조가공업
200606144542,황금 토종닭,8809084590320,포장육,(주)콜센,식육포장처리업
19950262006145,델리 허니햄,8809013405268,햄,에쓰푸드(주),축산물가공업-식육가공업
201003940636,홍천미흑찰옥수수,8809007131395,곡류가공품,홍천농협농산물가공유통센터,식품제조가공업
201200703131,피포카브라운슈거팝콘,8809385990034,과자,메이징,식품제조가공업
197603110016,리이브 제주감귤,8801115334033,과.채음료,서울우유협동조합안산공장,식품제조가공업
1997060754612,박하향사탕,8809023340238,캔디류,맛드린식품,식품제조가공업
1993061906585,사조바베큐맛참치안심따개,8801075011869,기타 수산물가공품,사조산업(주)고성공장,식품제조가공업
1978061400925,가나밀크리치 쵸코렛,8801062160198,밀크초콜릿,롯데웰푸드(주),식품제조가공업
198603320511,짱이야,8801906165112,과자,(주)코스모스제과,식품제조가공업
199104590284,자연을담은 까나리액젓,8803354900116,액젓,삼미식품,식품제조가공업
2002026208262,훈제목살,8809369670181,베이컨류,(주)우와돈,축산물가공업-식육가공업
1987019005110,데리야끼소스,8801007232942,소스,씨제이제일제당(주),식품제조가공업
19910344021222,조지아맥스커피원제제1E부,8801094523206,혼합제제,한국코카콜라유한회사,식품첨가물제조업
2008050908723,"CHOICE L 호두,아몬드,밤,율무차",8809257330326,고형차,주식회사 담터에프엔비,식품제조가공업
20080358119114,포르테 반고흐 커피 스페셜 블랜드,8809057795448,커피,(주)카파아이엔티,식품제조가공업
201206270862,제주향기감귤,8809385950038,과.채음료,(영)제주친환경,식품제조가공업
201305210465,황칠애(愛)비법,8809415140019,액상차,농업회사법인황칠다담주식회사,식품제조가공업
19850433015930,초코칩더블링,8801151007861,빵류,서울식품공업(주),식품제조가공업
199004640039,좋은상품 매운 고추가루,8803892000057,고춧가루,(주)진미농산,식품제조가공업
1994057201253,멜론두유,8801136501483,가공두유,삼육네이처세븐,식품제조가공업
20050368569179,삼겹살구이,8809161049901,포장육,(주)견우마을,식육포장처리업
198505250021,연동국수,8809122481139,건면,연동국수,식품제조가공업
2005056300644,청아띠청결고춧가루 건고추수세척,8809019186185,고춧가루,주식회사 청아띠,식품제조가공업
2008062205219,영양닭죽,8809365230020,즉석조리식품,영농조합법인참농부,식품제조가공업
200903557034,찹쌀유과,8809346510073,과자,농업회사법인다과 주식회사,식품제조가공업
201206210072,처음매실 원액,8809355760049,액상차,슬로푸드 주식회사 농업회사법인,식품제조가공업
201202311004,강황카레라이스,8809353630238,곡류가공품,준바이오,식품제조가공업
1985014406347,오징어짱다리,8803770129887,조미건어포,(주)명성리프레쉬,식품제조가공업
20020464088136,다담정통된장찌개양념,8801007250397,소스,씨제이제일제당(주),식품제조가공업
2013044501419,마파옥수수어묵,8809317190488,어묵,씨제이씨푸드 주식회사,식품제조가공업
2001044321835,헬시유,8809354862089,액상차,농업회사법인(주)다올농산푸드,식품제조가공업
200804920523,O`hev캐모마일,8809005110514,침출차,(주)그린웨이브,식품제조가공업
19780614009310,가나 초코바,8801062275588,초콜릿가공품,롯데웰푸드(주),식품제조가공업
200904490187,리치 헤이즐넛향,8804645100567,커피,한국맥널티주식회사,식품제조가공업
201203800322,하루에한모맛두부,8809352640252,두부,다원푸드,식품제조가공업
2005027506233,총각김치,8809219950135,김치,인광식품,식품제조가공업
198003750026,코카콜라,8801094013790,탄산음료,코카콜라음료(주),식품제조가공업
1995044311967,동원포기김치,8801047584889,김치,(주)동원F&B,식품제조가공업
1999036826218,모카자바,8809049980067,커피,(주)리빈코리아,식품제조가공업
2007018820580,양파간장절임,8809357771111,절임식품,농업회사법인 주식회사 초록들,식품제조가공업
200402273431,해초샐러드,8809021951023,기타 수산물가공품,광산식품(제2공장),식품제조가공업
2004030824545,미담채 진저(생강) 파우더,8809150181100,향신료조제품,(주)푸드코리아,식품제조가공업
200804390303,선씨종가한식간장,8809341170005,한식간장,아당골선씨종가,식품제조가공업
1992037219059,태양초 찰 고추장,8801558701454,고추장,주식회사 움트리,식품제조가공업
197504430014,가루 설녹차,8800280089465,침출차,농업회사법인(주)오설록농장,식품제조가공업
197504430014,가루 설녹차,8800280089465,침출차,(주)오설록농장,식품제조가공업
1986056002915,깜찍이포도,8801019403705,빙과,해태제과식품(주),식품제조가공업
1986056002915,깜찍이포도,8801019403705,빙과,해태제과식품(주),식품제조가공업
201102217171,자연이구운바나나쌀과자,8809383190306,과자,아이밀,식품제조가공업
198504990118,청정원순창초고추장,8801052435336,고추장,대상(주),식품제조가공업
19990372301273,봉밀모과차,8801550237296,액상차,(주)다정,식품제조가공업
200902620605,산삼배양근함유 유황오리훈제,8809276660077,햄,(주)부농농업회사법인,축산물가공업-식육가공업
2005007402090,인진쑥진액,8809320528872,액상차,손찬락의장수이야기,식품제조가공업
200503684891,참치김치(매운맛)삼각김밥,8809186330176,즉석섭취식품,(주)두영푸드시스템,식품제조가공업
200405562783,뼈없는 닭발,8809138750649,포장육,주)제이엠푸드(상주점),식육포장처리업
2000036837211,김성종참기름,8809058850009,참기름,일양식품(주),식품제조가공업
2006024237693,오페라,8801111910798,초콜릿가공품,(주)크라운제과,식품제조가공업
19910144038301,백설 사과식초,8801007070544,발효식초,씨제이제일제당주식회사,식품제조가공업
20090262045111,훈제 닭가슴살,8809331508443,햄,주식회사 아워홈,축산물가공업-식육가공업
20000614238181,아이스 버블 딸기,8809184802330,고형차,(주)바이오포트코리아,식품제조가공업
2011045800329,햇살마니고춧가루,8809356641088,고춧가루,농가애 주식회사 농업회사법인,식품제조가공업
2009044901817,Homeplus 콜롬비아 다크로스트 스위트,8804645200687,커피,한국맥널티주식회사,식품제조가공업
201103083742,당조차골드,8809344210043,액상차,(주)하늘땅자연마을,식품제조가공업
201104480049,오리양념불고기,8809230650120,양념육,농업회사법인 (주)올참,축산물가공업-식육가공업
199605560102,호박엿,8809001782135,기타엿,세계제과,식품제조가공업
199205270244,새우가루,8808260004002,기타 건포류,황해수산,식품제조가공업
19830262001188,치킨그릴양념구이,8801227990158,양념육,(주)사조오양 평택공장,축산물가공업-식육가공업
19760342001134,감자깡,8801043026772,과자,(주)농심,식품제조가공업
2011044405042,태양초 맛 고추장,8801389015065,고추장,(주)진미식품,식품제조가공업
195505090019,매일맛있는재래식된장,8801791814010,된장,매일식품주식회사,식품제조가공업
1971027500346,단팥빵,8801016110361,빵류,(주)샤니,식품제조가공업
2009006977311,야채순대,8809296080022,즉석조리식품,홍반장,식품제조가공업
2009006977311,야채순대,8809296080022,즉석조리식품,주식회사 홍반장,식품제조가공업
201105310103,천사의시선 깐마늘,8809284390133,기타가공품,목포신안군농협조합공동사업법인,식품제조가공업
20090311271265,떠먹는피자 핫멕시칸할라피뇨,8809331508368,즉석조리식품,(주)아워홈,식품제조가공업
2008038023926,후디스 1/3설탕줄인 초유코코랑,8801157123145,기타 코코아가공품,일동후디스(주),식품제조가공업
1995036206693,국산들깨가루,8803612000503,기타 농산가공품,전원식품,식품제조가공업
1975044300120,설록 둥굴레차,8801042646810,침출차,농업회사법인(주)오설록농장,식품제조가공업
1975044300120,설록 둥굴레차,8801042646810,침출차,(주)오설록농장,식품제조가공업
2013052804137,돌솥전주비빔,8809047011671,즉석섭취식품,(주)현대푸드시스템,식품제조가공업
2013044501426,야채카가아게,8809317190440,어묵,씨제이씨푸드 주식회사,식품제조가공업
1991045804774,시골된장,8801007332154,된장,씨제이제일제당(주),식품제조가공업
201003470387,삐에로 솜사탕 1,8809303870103,캔디류,(주)한국골드메달,식품제조가공업
19750202004131,Maxim 카페 카라멜향 마키아또,8801037041200,커피,동서식품(주),식품제조가공업
200903600029,시나몬캐슈넛,8803939212351,땅콩 또는 견과류가공품,나라통상(주),식품제조가공업
1998046701059,페퍼민트 허브차,8801767631122,침출차,녹차원주식회사,식품제조가공업
1988058906364,동원컨트리핫도그,8801047570028,즉석조리식품,(주)동원F&B,식품제조가공업
201305180534,유기농 석류생즙 0%,8809388000075,액상차,영농조합법인 엔자임팜,식품제조가공업
2007014923520,닭북채,8809408680331,포장육,유원푸드,식육포장처리업
19970445144744,키스키스스트로베리케익3호,8809188224022,빵류,씨제이푸드빌주식회사,식품제조가공업
200604640219,복음자리 숙성 오미자차,8805999005935,액상차,주식회사 대상다이브스,식품제조가공업
19960458039194,자연은내사랑토마토,8801382130239,과.채음료,웅진식품(주),식품제조가공업
200903582457,아이스카페(컵),8809331137001,식용얼음,주식회사 동일아이스,식품제조가공업
200903582457,아이스카페(컵),8809331137001,식용얼음,주식회사 동일제빙,식품제조가공업
197202880022112,3분 매운 낙지덮밥소스,8801045294117,소스,주식회사 오뚜기,식품제조가공업
2009027519767,3분간편한끼 똑똑참치야채죽,8809287071299,즉석조리식품,(주)미즈앤코,식품제조가공업
2012044405117,포기김치,8809330390148,김치,괴산임꺽정청정김치영농조합,식품제조가공업
199105270211,설도새우젓,8804990000017,젓갈,영신식품,식품제조가공업
197202880021304,순카레,8801045459011,카레(커리)분,주식회사 오뚜기,식품제조가공업
200101546952,가마솥누룽지,8809357430025,곡류가공품,성은식품,식품제조가공업
19980355336239,구수한홍삼티,8809013354238,침출차,고려인삼과학(주),식품제조가공업
1995034702461,웃말된장,8804758600237,된장,주식회사 상촌식품,식품제조가공업
1976048700587,후레쉬키위,8801117510015,과자,(주)오리온 제2익산공장,식품제조가공업
2004036492729,즉석 쌀로면 (육개장 맛),8809265940029,건면,다농식품,식품제조가공업
2006046402195,복음자리 토마토잼,8805999176048,잼,주식회사 대상다이브스,식품제조가공업
1997044311913,딸기투투,8801111411875,캔디류,(주)크라운제과진천공장,식품제조가공업
19730347003661,다몰피렌체아몬즈초콜릿,8801244307489,초콜릿가공품,로얄제과(주),식품제조가공업
1973061900188,고등어 김치 무조림,8801045720135,기타 수산물가공품,오뚜기에스에프(주),식품제조가공업
2001054954111,짜파게티큰사발면,8801043804059,유탕면,(주)농심,식품제조가공업
2004044541543,하이포크 삼겹살(구이용 MAP),8801213000120,포장육,(주)팜스코,식육포장처리업
2007037210012,소문난 김치왕만두,8809389640034,만두,소문난식품,식품제조가공업
1997055514912,맛뜨락참기름,8808013005164,참기름,농업회사법인 동방제유(주),식품제조가공업
2009047601577,등심돈까스,8809106089085,분쇄가공육제품,농업회사법인 유한회사 민들래,축산물가공업-식육가공업
201204591961,명품관자,8809394110041,기타 수산물가공품,서해키조개영어조합법인,식품제조가공업
1999024250616,립톤 레몬티(Lipton Lemon Tea),8801619800720,고형차,(주)스윗티,식품제조가공업
2008021633322,창희쫄면,8802151900046,숙면,(주)창희식품,식품제조가공업
201203324262,가온고춧가루(중국산),8809362840741,고춧가루,농업회사법인 가온에프에스주식회사,식품제조가공업
19710275003357,듀얼땅콩샌드,8801016350965,빵류,(주)샤니,식품제조가공업
2009031102487,메밀국수소스,8809148384957,소스,(주)사랑과정성,식품제조가공업
2009031102487,메밀국수소스,8809148384957,소스,(주)사랑과정성,식품제조가공업
201102752931,발효커피,8809353700061,커피,(주)커피바이오,식품제조가공업
1987058908036,양조간장원액,8801301001893,양조간장,몽고식품주식회사,식품제조가공업
1996039509119,강남맥아물엿,8804986000090,물엿,(주)에스아이푸드,식품제조가공업
19850433015155,왕단팥빵,8801151010168,빵류,서울식품공업(주),식품제조가공업
19960375066116,참소미,8805856100148,과자,상일식품(주),식품제조가공업
200703644637,신통해,8809397720124,기타가공품,(주)이제트,식품제조가공업
1995057201517,바닐라맛샌드,8807702001203,빵류,영베이커리,식품제조가공업
20090358099183,이츠웰 무말랭이,8809222957091,절임식품,(주)디미방,식품제조가공업
19960378158103,오이지,8809387004777,절임식품,참맛촌,식품제조가공업
